County,County Code,Year,Year Code,Births
"Olmsted County, MN",27109,1995,1995,1747
"Olmsted County, MN",27109,1996,1996,1641
"Olmsted County, MN",27109,1997,1997,1784
"Olmsted County, MN",27109,1998,1998,1772
"Olmsted County, MN",27109,1999,1999,1789
"Olmsted County, MN",27109,2000,2000,1899
"Olmsted County, MN",27109,2001,2001,1880
"Olmsted County, MN",27109,2002,2002,2001
"Ramsey County, MN",27123,1995,1995,7479
"Ramsey County, MN",27123,1996,1996,7330
"Ramsey County, MN",27123,1997,1997,7434
"Ramsey County, MN",27123,1998,1998,7473
"Ramsey County, MN",27123,1999,1999,7585
"Ramsey County, MN",27123,2000,2000,7586
"Ramsey County, MN",27123,2001,2001,7452
"Ramsey County, MN",27123,2002,2002,7347
"St. Louis County, MN",27137,1995,1995,1995
"St. Louis County, MN",27137,1996,1996,1993
"St. Louis County, MN",27137,1997,1997,2004
"St. Louis County, MN",27137,1998,1998,2074
"St. Louis County, MN",27137,1999,1999,2008
"St. Louis County, MN",27137,2000,2000,2046
"St. Louis County, MN",27137,2001,2001,2009
"St. Louis County, MN",27137,2002,2002,2004
"Stearns County, MN",27145,1995,1995,1625
"Stearns County, MN",27145,1996,1996,1622
"Stearns County, MN",27145,1997,1997,1624
"Stearns County, MN",27145,1998,1998,1622
"Stearns County, MN",27145,1999,1999,1776
"Stearns County, MN",27145,2000,2000,1746
"Stearns County, MN",27145,2001,2001,1744
"Stearns County, MN",27145,2002,2002,1758
"Washington County, MN",27163,1995,1995,2733
"Washington County, MN",27163,1996,1996,2679
"Washington County, MN",27163,1997,1997,2685
"Washington County, MN",27163,1998,1998,2688
"Washington County, MN",27163,1999,1999,2786
"Washington County, MN",27163,2000,2000,2810
"Washington County, MN",27163,2001,2001,2785
"Washington County, MN",27163,2002,2002,2883
"Unidentified Counties, MN",27999,1995,1995,22974
"Unidentified Counties, MN",27999,1996,1996,23758
"Unidentified Counties, MN",27999,1997,1997,24137
"Unidentified Counties, MN",27999,1998,1998,24386
"Unidentified Counties, MN",27999,1999,1999,24442
"Unidentified Counties, MN",27999,2000,2000,25322
"Unidentified Counties, MN",27999,2001,2001,25674
"Unidentified Counties, MN",27999,2002,2002,26344
"Harrison County, MS",28047,1995,1995,2899
"Harrison County, MS",28047,1996,1996,2720
"Harrison County, MS",28047,1997,1997,2762
"Harrison County, MS",28047,1998,1998,2866
"Harrison County, MS",28047,1999,1999,3034
"Harrison County, MS",28047,2000,2000,2990
"Harrison County, MS",28047,2001,2001,2840
"Harrison County, MS",28047,2002,2002,2957
"Hinds County, MS",28049,1995,1995,4126
"Hinds County, MS",28049,1996,1996,3966
"Hinds County, MS",28049,1997,1997,4060
"Hinds County, MS",28049,1998,1998,4031
"Hinds County, MS",28049,1999,1999,3865
"Hinds County, MS",28049,2000,2000,4013
"Hinds County, MS",28049,2001,2001,3843
"Hinds County, MS",28049,2002,2002,3814
"Jackson County, MS",28059,1995,1995,1764
"Jackson County, MS",28059,1996,1996,1729
"Jackson County, MS",28059,1997,1997,1771
"Jackson County, MS",28059,1998,1998,1868
"Jackson County, MS",28059,1999,1999,1860
"Jackson County, MS",28059,2000,2000,1930
"Jackson County, MS",28059,2001,2001,1869
"Jackson County, MS",28059,2002,2002,1796
"Unidentified Counties, MS",28999,1995,1995,32555
"Unidentified Counties, MS",28999,1996,1996,32572
"Unidentified Counties, MS",28999,1997,1997,32940
"Unidentified Counties, MS",28999,1998,1998,34174
"Unidentified Counties, MS",28999,1999,1999,33925
"Unidentified Counties, MS",28999,2000,2000,35142
"Unidentified Counties, MS",28999,2001,2001,33730
"Unidentified Counties, MS",28999,2002,2002,32951
"Boone County, MO",29019,1995,1995,1665
"Boone County, MO",29019,1996,1996,1739
"Boone County, MO",29019,1997,1997,1762
"Boone County, MO",29019,1998,1998,1708
"Boone County, MO",29019,1999,1999,1786
"Boone County, MO",29019,2000,2000,1786
"Boone County, MO",29019,2001,2001,1726
"Boone County, MO",29019,2002,2002,1797
"Clay County, MO",29047,1995,1995,2248
"Clay County, MO",29047,1996,1996,2307
"Clay County, MO",29047,1997,1997,2459
"Clay County, MO",29047,1998,1998,2562
"Clay County, MO",29047,1999,1999,2650
"Clay County, MO",29047,2000,2000,2681
"Clay County, MO",29047,2001,2001,2872
"Clay County, MO",29047,2002,2002,2829
"Greene County, MO",29077,1995,1995,3057
"Greene County, MO",29077,1996,1996,3083
"Greene County, MO",29077,1997,1997,3014
"Greene County, MO",29077,1998,1998,3182
"Greene County, MO",29077,1999,1999,3171
"Greene County, MO",29077,2000,2000,3102
"Greene County, MO",29077,2001,2001,3007
"Greene County, MO",29077,2002,2002,3084
"Jackson County, MO",29095,1995,1995,9431
"Jackson County, MO",29095,1996,1996,9863
"Jackson County, MO",29095,1997,1997,10041
"Jackson County, MO",29095,1998,1998,9978
"Jackson County, MO",29095,1999,1999,9983
"Jackson County, MO",29095,2000,2000,10124
"Jackson County, MO",29095,2001,2001,10233
"Jackson County, MO",29095,2002,2002,10170
"Jefferson County, MO",29099,1995,1995,2625
"Jefferson County, MO",29099,1996,1996,2720
"Jefferson County, MO",29099,1997,1997,2705
"Jefferson County, MO",29099,1998,1998,2760
"Jefferson County, MO",29099,1999,1999,2785
"Jefferson County, MO",29099,2000,2000,2755
"Jefferson County, MO",29099,2001,2001,2642
"Jefferson County, MO",29099,2002,2002,2677
"St. Charles County, MO",29183,1995,1995,3737
"St. Charles County, MO",29183,1996,1996,3970
"St. Charles County, MO",29183,1997,1997,3907
"St. Charles County, MO",29183,1998,1998,4102
"St. Charles County, MO",29183,1999,1999,4073
"St. Charles County, MO",29183,2000,2000,4248
"St. Charles County, MO",29183,2001,2001,4179
"St. Charles County, MO",29183,2002,2002,4279
"St. Louis County, MO",29189,1995,1995,13328
"St. Louis County, MO",29189,1996,1996,13065
"St. Louis County, MO",29189,1997,1997,12905
"St. Louis County, MO",29189,1998,1998,12828
"St. Louis County, MO",29189,1999,1999,12581
"St. Louis County, MO",29189,2000,2000,12876
"St. Louis County, MO",29189,2001,2001,12390
"St. Louis County, MO",29189,2002,2002,12124
"St. Louis city, MO",29510,1995,1995,6028
"St. Louis city, MO",29510,1996,1996,5854
"St. Louis city, MO",29510,1997,1997,5765
"St. Louis city, MO",29510,1998,1998,5615
"St. Louis city, MO",29510,1999,1999,5522
"St. Louis city, MO",29510,2000,2000,5434
"St. Louis city, MO",29510,2001,2001,5297
"St. Louis city, MO",29510,2002,2002,5167
"Unidentified Counties, MO",29999,1995,1995,30909
"Unidentified Counties, MO",29999,1996,1996,31231
"Unidentified Counties, MO",29999,1997,1997,31479
"Unidentified Counties, MO",29999,1998,1998,32623
"Unidentified Counties, MO",29999,1999,1999,32881
"Unidentified Counties, MO",29999,2000,2000,33457
"Unidentified Counties, MO",29999,2001,2001,33118
"Unidentified Counties, MO",29999,2002,2002,33124
"Yellowstone County, MT",30111,1995,1995,1655
"Yellowstone County, MT",30111,1996,1996,1684
"Yellowstone County, MT",30111,1997,1997,1698
"Yellowstone County, MT",30111,1998,1998,1670
"Yellowstone County, MT",30111,1999,1999,1659
"Yellowstone County, MT",30111,2000,2000,1698
"Yellowstone County, MT",30111,2001,2001,1720
"Yellowstone County, MT",30111,2002,2002,1770
"Unidentified Counties, MT",30999,1995,1995,9487
"Unidentified Counties, MT",30999,1996,1996,9172
"Unidentified Counties, MT",30999,1997,1997,9151
"Unidentified Counties, MT",30999,1998,1998,9125
"Unidentified Counties, MT",30999,1999,1999,9126
"Unidentified Counties, MT",30999,2000,2000,9259
"Unidentified Counties, MT",30999,2001,2001,9250
"Unidentified Counties, MT",30999,2002,2002,9279
"Douglas County, NE",31055,1995,1995,6954
"Douglas County, NE",31055,1996,1996,7028
"Douglas County, NE",31055,1997,1997,7136
"Douglas County, NE",31055,1998,1998,7097
"Douglas County, NE",31055,1999,1999,7141
"Douglas County, NE",31055,2000,2000,7564
"Douglas County, NE",31055,2001,2001,7702
"Douglas County, NE",31055,2002,2002,7969
"Lancaster County, NE",31109,1995,1995,3167
"Lancaster County, NE",31109,1996,1996,3292
"Lancaster County, NE",31109,1997,1997,3223
"Lancaster County, NE",31109,1998,1998,3390
"Lancaster County, NE",31109,1999,1999,3595
"Lancaster County, NE",31109,2000,2000,3758
"Lancaster County, NE",31109,2001,2001,3708
"Lancaster County, NE",31109,2002,2002,3821
"Sarpy County, NE",31153,1995,1995,1981
"Sarpy County, NE",31153,1996,1996,2006
"Sarpy County, NE",31153,1997,1997,1957
"Sarpy County, NE",31153,1998,1998,1949
"Sarpy County, NE",31153,1999,1999,2083
"Sarpy County, NE",31153,2000,2000,2099
"Sarpy County, NE",31153,2001,2001,2203
"Sarpy County, NE",31153,2002,2002,2335
"Unidentified Counties, NE",31999,1995,1995,11141
"Unidentified Counties, NE",31999,1996,1996,10960
"Unidentified Counties, NE",31999,1997,1997,11003
"Unidentified Counties, NE",31999,1998,1998,11098
"Unidentified Counties, NE",31999,1999,1999,11088
"Unidentified Counties, NE",31999,2000,2000,11225
"Unidentified Counties, NE",31999,2001,2001,11207
"Unidentified Counties, NE",31999,2002,2002,11258
"Clark County, NV",32003,1995,1995,16848
"Clark County, NV",32003,1996,1996,17753
"Clark County, NV",32003,1997,1997,18565
"Clark County, NV",32003,1998,1998,20036
"Clark County, NV",32003,1999,1999,21029
"Clark County, NV",32003,2000,2000,22304
"Clark County, NV",32003,2001,2001,22913
"Clark County, NV",32003,2002,2002,23815
"Washoe County, NV",32031,1995,1995,4662
"Washoe County, NV",32031,1996,1996,4764
"Washoe County, NV",32031,1997,1997,4700
"Washoe County, NV",32031,1998,1998,4799
"Washoe County, NV",32031,1999,1999,4752
"Washoe County, NV",32031,2000,2000,5010
"Washoe County, NV",32031,2001,2001,5089
"Washoe County, NV",32031,2002,2002,5350
"Unidentified Counties, NV",32999,1995,1995,3546
"Unidentified Counties, NV",32999,1996,1996,3608
"Unidentified Counties, NV",32999,1997,1997,3646
"Unidentified Counties, NV",32999,1998,1998,3864
"Unidentified Counties, NV",32999,1999,1999,3581
"Unidentified Counties, NV",32999,2000,2000,3515
"Unidentified Counties, NV",32999,2001,2001,3380
"Unidentified Counties, NV",32999,2002,2002,3406
"Hillsborough County, NH",33011,1995,1995,5006
"Hillsborough County, NH",33011,1996,1996,5008
"Hillsborough County, NH",33011,1997,1997,4938
"Hillsborough County, NH",33011,1998,1998,4860
"Hillsborough County, NH",33011,1999,1999,4911
"Hillsborough County, NH",33011,2000,2000,5016
"Hillsborough County, NH",33011,2001,2001,5021
"Hillsborough County, NH",33011,2002,2002,5043
"Merrimack County, NH",33013,1995,1995,1525
"Merrimack County, NH",33013,1996,1996,1526
"Merrimack County, NH",33013,1997,1997,1373
"Merrimack County, NH",33013,1998,1998,1521
"Merrimack County, NH",33013,1999,1999,1481
"Merrimack County, NH",33013,2000,2000,1485
"Merrimack County, NH",33013,2001,2001,1614
"Merrimack County, NH",33013,2002,2002,1521
"Rockingham County, NH",33015,1995,1995,3524
"Rockingham County, NH",33015,1996,1996,3416
"Rockingham County, NH",33015,1997,1997,3364
"Rockingham County, NH",33015,1998,1998,3456
"Rockingham County, NH",33015,1999,1999,3253
"Rockingham County, NH",33015,2000,2000,3379
"Rockingham County, NH",33015,2001,2001,3329
"Rockingham County, NH",33015,2002,2002,3255
"Strafford County, NH",33017,1995,1995,1305
"Strafford County, NH",33017,1996,1996,1282
"Strafford County, NH",33017,1997,1997,1327
"Strafford County, NH",33017,1998,1998,1306
"Strafford County, NH",33017,1999,1999,1243
"Strafford County, NH",33017,2000,2000,1336
"Strafford County, NH",33017,2001,2001,1446
"Strafford County, NH",33017,2002,2002,1386
"Unidentified Counties, NH",33999,1995,1995,3305
"Unidentified Counties, NH",33999,1996,1996,3288
"Unidentified Counties, NH",33999,1997,1997,3311
"Unidentified Counties, NH",33999,1998,1998,3286
"Unidentified Counties, NH",33999,1999,1999,3153
"Unidentified Counties, NH",33999,2000,2000,3393
"Unidentified Counties, NH",33999,2001,2001,3246
"Unidentified Counties, NH",33999,2002,2002,3237
"Atlantic County, NJ",34001,1995,1995,3669
"Atlantic County, NJ",34001,1996,1996,3557
"Atlantic County, NJ",34001,1997,1997,3490
"Atlantic County, NJ",34001,1998,1998,3479
"Atlantic County, NJ",34001,1999,1999,3458
"Atlantic County, NJ",34001,2000,2000,3403
"Atlantic County, NJ",34001,2001,2001,3448
"Atlantic County, NJ",34001,2002,2002,3559
"Bergen County, NJ",34003,1995,1995,10637
"Bergen County, NJ",34003,1996,1996,10882
"Bergen County, NJ",34003,1997,1997,10697
"Bergen County, NJ",34003,1998,1998,10776
"Bergen County, NJ",34003,1999,1999,10602
"Bergen County, NJ",34003,2000,2000,10928
"Bergen County, NJ",34003,2001,2001,10543
"Bergen County, NJ",34003,2002,2002,10560
"Burlington County, NJ",34005,1995,1995,5255
"Burlington County, NJ",34005,1996,1996,5253
"Burlington County, NJ",34005,1997,1997,5178
"Burlington County, NJ",34005,1998,1998,5089
"Burlington County, NJ",34005,1999,1999,5213
"Burlington County, NJ",34005,2000,2000,5116
"Burlington County, NJ",34005,2001,2001,5278
"Burlington County, NJ",34005,2002,2002,5384
"Camden County, NJ",34007,1995,1995,7572
"Camden County, NJ",34007,1996,1996,6996
"Camden County, NJ",34007,1997,1997,7180
"Camden County, NJ",34007,1998,1998,7348
"Camden County, NJ",34007,1999,1999,7189
"Camden County, NJ",34007,2000,2000,7105
"Camden County, NJ",34007,2001,2001,7012
"Camden County, NJ",34007,2002,2002,6823
"Cumberland County, NJ",34011,1995,1995,2010
"Cumberland County, NJ",34011,1996,1996,1980
"Cumberland County, NJ",34011,1997,1997,1875
"Cumberland County, NJ",34011,1998,1998,1970
"Cumberland County, NJ",34011,1999,1999,1982
"Cumberland County, NJ",34011,2000,2000,2032
"Cumberland County, NJ",34011,2001,2001,2100
"Cumberland County, NJ",34011,2002,2002,2087
"Essex County, NJ",34013,1995,1995,12758
"Essex County, NJ",34013,1996,1996,12474
"Essex County, NJ",34013,1997,1997,12326
"Essex County, NJ",34013,1998,1998,12129
"Essex County, NJ",34013,1999,1999,12292
"Essex County, NJ",34013,2000,2000,12179
"Essex County, NJ",34013,2001,2001,12275
"Essex County, NJ",34013,2002,2002,12121
"Gloucester County, NJ",34015,1995,1995,3189
"Gloucester County, NJ",34015,1996,1996,3180
"Gloucester County, NJ",34015,1997,1997,3189
"Gloucester County, NJ",34015,1998,1998,3218
"Gloucester County, NJ",34015,1999,1999,3219
"Gloucester County, NJ",34015,2000,2000,3216
"Gloucester County, NJ",34015,2001,2001,3112
"Gloucester County, NJ",34015,2002,2002,3090
"Hudson County, NJ",34017,1995,1995,8971
"Hudson County, NJ",34017,1996,1996,8879
"Hudson County, NJ",34017,1997,1997,8719
"Hudson County, NJ",34017,1998,1998,8744
"Hudson County, NJ",34017,1999,1999,8711
"Hudson County, NJ",34017,2000,2000,8873
"Hudson County, NJ",34017,2001,2001,8871
"Hudson County, NJ",34017,2002,2002,8734
"Hunterdon County, NJ",34019,1995,1995,1446
"Hunterdon County, NJ",34019,1996,1996,1464
"Hunterdon County, NJ",34019,1997,1997,1444
"Hunterdon County, NJ",34019,1998,1998,1472
"Hunterdon County, NJ",34019,1999,1999,1549
"Hunterdon County, NJ",34019,2000,2000,1428
"Hunterdon County, NJ",34019,2001,2001,1475
"Hunterdon County, NJ",34019,2002,2002,1504
"Mercer County, NJ",34021,1995,1995,4430
"Mercer County, NJ",34021,1996,1996,4466
"Mercer County, NJ",34021,1997,1997,4453
"Mercer County, NJ",34021,1998,1998,4446
"Mercer County, NJ",34021,1999,1999,4433
"Mercer County, NJ",34021,2000,2000,4705
"Mercer County, NJ",34021,2001,2001,4648
"Mercer County, NJ",34021,2002,2002,4599
"Middlesex County, NJ",34023,1995,1995,10050
"Middlesex County, NJ",34023,1996,1996,9951
"Middlesex County, NJ",34023,1997,1997,9854
"Middlesex County, NJ",34023,1998,1998,10170
"Middlesex County, NJ",34023,1999,1999,10009
"Middlesex County, NJ",34023,2000,2000,10478
"Middlesex County, NJ",34023,2001,2001,10559
"Middlesex County, NJ",34023,2002,2002,10514
"Monmouth County, NJ",34025,1995,1995,8143
"Monmouth County, NJ",34025,1996,1996,8195
"Monmouth County, NJ",34025,1997,1997,8152
"Monmouth County, NJ",34025,1998,1998,8271
"Monmouth County, NJ",34025,1999,1999,8081
"Monmouth County, NJ",34025,2000,2000,8127
"Monmouth County, NJ",34025,2001,2001,8167
"Monmouth County, NJ",34025,2002,2002,7981
"Morris County, NJ",34027,1995,1995,6135
"Morris County, NJ",34027,1996,1996,6291
"Morris County, NJ",34027,1997,1997,6262
"Morris County, NJ",34027,1998,1998,6501
"Morris County, NJ",34027,1999,1999,6453
"Morris County, NJ",34027,2000,2000,6465
"Morris County, NJ",34027,2001,2001,6504
"Morris County, NJ",34027,2002,2002,6216
"Ocean County, NJ",34029,1995,1995,6101
"Ocean County, NJ",34029,1996,1996,6228
"Ocean County, NJ",34029,1997,1997,6162
"Ocean County, NJ",34029,1998,1998,6408
"Ocean County, NJ",34029,1999,1999,6437
"Ocean County, NJ",34029,2000,2000,6556
"Ocean County, NJ",34029,2001,2001,6957
"Ocean County, NJ",34029,2002,2002,7040
"Passaic County, NJ",34031,1995,1995,7922
"Passaic County, NJ",34031,1996,1996,7785
"Passaic County, NJ",34031,1997,1997,7758
"Passaic County, NJ",34031,1998,1998,7863
"Passaic County, NJ",34031,1999,1999,7716
"Passaic County, NJ",34031,2000,2000,7903
"Passaic County, NJ",34031,2001,2001,7868
"Passaic County, NJ",34031,2002,2002,7698
"Somerset County, NJ",34035,1995,1995,3982
"Somerset County, NJ",34035,1996,1996,4154
"Somerset County, NJ",34035,1997,1997,4234
"Somerset County, NJ",34035,1998,1998,4389
"Somerset County, NJ",34035,1999,1999,4391
"Somerset County, NJ",34035,2000,2000,4397
"Somerset County, NJ",34035,2001,2001,4450
"Somerset County, NJ",34035,2002,2002,4476
"Sussex County, NJ",34037,1995,1995,1862
"Sussex County, NJ",34037,1996,1996,1889
"Sussex County, NJ",34037,1997,1997,1868
"Sussex County, NJ",34037,1998,1998,1818
"Sussex County, NJ",34037,1999,1999,1795
"Sussex County, NJ",34037,2000,2000,1771
"Sussex County, NJ",34037,2001,2001,1793
"Sussex County, NJ",34037,2002,2002,1657
"Union County, NJ",34039,1995,1995,7362
"Union County, NJ",34039,1996,1996,7484
"Union County, NJ",34039,1997,1997,7251
"Union County, NJ",34039,1998,1998,7403
"Union County, NJ",34039,1999,1999,7427
"Union County, NJ",34039,2000,2000,7712
"Union County, NJ",34039,2001,2001,7555
"Union County, NJ",34039,2002,2002,7567
"Unidentified Counties, NJ",34999,1995,1995,3334
"Unidentified Counties, NJ",34999,1996,1996,3198
"Unidentified Counties, NJ",34999,1997,1997,3187
"Unidentified Counties, NJ",34999,1998,1998,3056
"Unidentified Counties, NJ",34999,1999,1999,3148
"Unidentified Counties, NJ",34999,2000,2000,3238
"Unidentified Counties, NJ",34999,2001,2001,3180
"Unidentified Counties, NJ",34999,2002,2002,3141
"Bernalillo County, NM",35001,1995,1995,8071
"Bernalillo County, NM",35001,1996,1996,8068
"Bernalillo County, NM",35001,1997,1997,7933
"Bernalillo County, NM",35001,1998,1998,8229
"Bernalillo County, NM",35001,1999,1999,8280
"Bernalillo County, NM",35001,2000,2000,8305
"Bernalillo County, NM",35001,2001,2001,8363
"Bernalillo County, NM",35001,2002,2002,8748
"Dona Ana County, NM",35013,1995,1995,3032
"Dona Ana County, NM",35013,1996,1996,3067
"Dona Ana County, NM",35013,1997,1997,2968
"Dona Ana County, NM",35013,1998,1998,3004
"Dona Ana County, NM",35013,1999,1999,2953
"Dona Ana County, NM",35013,2000,2000,3034
"Dona Ana County, NM",35013,2001,2001,3015
"Dona Ana County, NM",35013,2002,2002,3078
"Unidentified Counties, NM",35999,1995,1995,15817
"Unidentified Counties, NM",35999,1996,1996,16093
"Unidentified Counties, NM",35999,1997,1997,15970
"Unidentified Counties, NM",35999,1998,1998,16085
"Unidentified Counties, NM",35999,1999,1999,15958
"Unidentified Counties, NM",35999,2000,2000,15884
"Unidentified Counties, NM",35999,2001,2001,15750
"Unidentified Counties, NM",35999,2002,2002,15927
"Albany County, NY",36001,1995,1995,3530
"Albany County, NY",36001,1996,1996,3306
"Albany County, NY",36001,1997,1997,3260
"Albany County, NY",36001,1998,1998,3456
"Albany County, NY",36001,1999,1999,3120
"Albany County, NY",36001,2000,2000,3292
"Albany County, NY",36001,2001,2001,3215
"Albany County, NY",36001,2002,2002,3228
"Bronx County, NY",36005,1995,1995,24258
"Bronx County, NY",36005,1996,1996,23399
"Bronx County, NY",36005,1997,1997,22451
"Bronx County, NY",36005,1998,1998,22782
"Bronx County, NY",36005,1999,1999,22453
"Bronx County, NY",36005,2000,2000,22747
"Bronx County, NY",36005,2001,2001,22975
"Bronx County, NY",36005,2002,2002,22535
"Broome County, NY",36007,1995,1995,2513
"Broome County, NY",36007,1996,1996,2260
"Broome County, NY",36007,1997,1997,2210
"Broome County, NY",36007,1998,1998,2236
"Broome County, NY",36007,1999,1999,2299
"Broome County, NY",36007,2000,2000,2230
"Broome County, NY",36007,2001,2001,2158
"Broome County, NY",36007,2002,2002,2066
"Chautauqua County, NY",36013,1995,1995,1662
"Chautauqua County, NY",36013,1996,1996,1689
"Chautauqua County, NY",36013,1997,1997,1627
"Chautauqua County, NY",36013,1998,1998,1566
"Chautauqua County, NY",36013,1999,1999,1554
"Chautauqua County, NY",36013,2000,2000,1544
"Chautauqua County, NY",36013,2001,2001,1580
"Chautauqua County, NY",36013,2002,2002,1486
"Dutchess County, NY",36027,1995,1995,3479
"Dutchess County, NY",36027,1996,1996,3386
"Dutchess County, NY",36027,1997,1997,3405
"Dutchess County, NY",36027,1998,1998,3310
"Dutchess County, NY",36027,1999,1999,3207
"Dutchess County, NY",36027,2000,2000,3342
"Dutchess County, NY",36027,2001,2001,3234
"Dutchess County, NY",36027,2002,2002,3226
"Erie County, NY",36029,1995,1995,12414
"Erie County, NY",36029,1996,1996,12058
"Erie County, NY",36029,1997,1997,11662
"Erie County, NY",36029,1998,1998,11592
"Erie County, NY",36029,1999,1999,11200
"Erie County, NY",36029,2000,2000,11280
"Erie County, NY",36029,2001,2001,10841
"Erie County, NY",36029,2002,2002,10674
"Jefferson County, NY",36045,1995,1995,1884
"Jefferson County, NY",36045,1996,1996,1792
"Jefferson County, NY",36045,1997,1997,1734
"Jefferson County, NY",36045,1998,1998,1720
"Jefferson County, NY",36045,1999,1999,1759
"Jefferson County, NY",36045,2000,2000,1654
"Jefferson County, NY",36045,2001,2001,1736
"Jefferson County, NY",36045,2002,2002,1550
"Kings County, NY",36047,1995,1995,42121
"Kings County, NY",36047,1996,1996,40922
"Kings County, NY",36047,1997,1997,39758
"Kings County, NY",36047,1998,1998,39972
"Kings County, NY",36047,1999,1999,39625
"Kings County, NY",36047,2000,2000,39899
"Kings County, NY",36047,2001,2001,40088
"Kings County, NY",36047,2002,2002,39469
"Monroe County, NY",36055,1995,1995,10046
"Monroe County, NY",36055,1996,1996,9686
"Monroe County, NY",36055,1997,1997,9648
"Monroe County, NY",36055,1998,1998,9675
"Monroe County, NY",36055,1999,1999,9249
"Monroe County, NY",36055,2000,2000,9526
"Monroe County, NY",36055,2001,2001,8985
"Monroe County, NY",36055,2002,2002,8894
"Nassau County, NY",36059,1995,1995,18125
"Nassau County, NY",36059,1996,1996,17737
"Nassau County, NY",36059,1997,1997,17139
"Nassau County, NY",36059,1998,1998,17207
"Nassau County, NY",36059,1999,1999,16961
"Nassau County, NY",36059,2000,2000,17057
"Nassau County, NY",36059,2001,2001,16358
"Nassau County, NY",36059,2002,2002,16350
"New York County, NY",36061,1995,1995,20656
"New York County, NY",36061,1996,1996,20063
"New York County, NY",36061,1997,1997,19378
"New York County, NY",36061,1998,1998,19468
"New York County, NY",36061,1999,1999,19733
"New York County, NY",36061,2000,2000,20172
"New York County, NY",36061,2001,2001,20039
"New York County, NY",36061,2002,2002,19874
"Niagara County, NY",36063,1995,1995,2797
"Niagara County, NY",36063,1996,1996,2746
"Niagara County, NY",36063,1997,1997,2641
"Niagara County, NY",36063,1998,1998,2633
"Niagara County, NY",36063,1999,1999,2590
"Niagara County, NY",36063,2000,2000,2508
"Niagara County, NY",36063,2001,2001,2483
"Niagara County, NY",36063,2002,2002,2406
"Oneida County, NY",36065,1995,1995,2889
"Oneida County, NY",36065,1996,1996,2701
"Oneida County, NY",36065,1997,1997,2703
"Oneida County, NY",36065,1998,1998,2621
"Oneida County, NY",36065,1999,1999,2658
"Oneida County, NY",36065,2000,2000,2505
"Oneida County, NY",36065,2001,2001,2517
"Oneida County, NY",36065,2002,2002,2489
"Onondaga County, NY",36067,1995,1995,6483
"Onondaga County, NY",36067,1996,1996,6283
"Onondaga County, NY",36067,1997,1997,5969
"Onondaga County, NY",36067,1998,1998,5964
"Onondaga County, NY",36067,1999,1999,6049
"Onondaga County, NY",36067,2000,2000,6013
"Onondaga County, NY",36067,2001,2001,5782
"Onondaga County, NY",36067,2002,2002,5627
"Orange County, NY",36071,1995,1995,4945
"Orange County, NY",36071,1996,1996,4953
"Orange County, NY",36071,1997,1997,4917
"Orange County, NY",36071,1998,1998,4814
"Orange County, NY",36071,1999,1999,4885
"Orange County, NY",36071,2000,2000,5022
"Orange County, NY",36071,2001,2001,5018
"Orange County, NY",36071,2002,2002,5100
"Oswego County, NY",36075,1995,1995,1617
"Oswego County, NY",36075,1996,1996,1508
"Oswego County, NY",36075,1997,1997,1447
"Oswego County, NY",36075,1998,1998,1473
"Oswego County, NY",36075,1999,1999,1488
"Oswego County, NY",36075,2000,2000,1479
"Oswego County, NY",36075,2001,2001,1424
"Oswego County, NY",36075,2002,2002,1358
"Queens County, NY",36081,1995,1995,32976
"Queens County, NY",36081,1996,1996,32689
"Queens County, NY",36081,1997,1997,31599
"Queens County, NY",36081,1998,1998,31921
"Queens County, NY",36081,1999,1999,31663
"Queens County, NY",36081,2000,2000,32279
"Queens County, NY",36081,2001,2001,30854
"Queens County, NY",36081,2002,2002,30549
"Rensselaer County, NY",36083,1995,1995,1955
"Rensselaer County, NY",36083,1996,1996,1949
"Rensselaer County, NY",36083,1997,1997,1784
"Rensselaer County, NY",36083,1998,1998,1760
"Rensselaer County, NY",36083,1999,1999,1748
"Rensselaer County, NY",36083,2000,2000,1714
"Rensselaer County, NY",36083,2001,2001,1722
"Rensselaer County, NY",36083,2002,2002,1669
"Richmond County, NY",36085,1995,1995,6042
"Richmond County, NY",36085,1996,1996,5883
"Richmond County, NY",36085,1997,1997,5717
"Richmond County, NY",36085,1998,1998,5768
"Richmond County, NY",36085,1999,1999,5865
"Richmond County, NY",36085,2000,2000,5944
"Richmond County, NY",36085,2001,2001,5662
"Richmond County, NY",36085,2002,2002,5867
"Rockland County, NY",36087,1995,1995,4210
"Rockland County, NY",36087,1996,1996,4311
"Rockland County, NY",36087,1997,1997,4422
"Rockland County, NY",36087,1998,1998,4492
"Rockland County, NY",36087,1999,1999,4541
"Rockland County, NY",36087,2000,2000,4650
"Rockland County, NY",36087,2001,2001,4721
"Rockland County, NY",36087,2002,2002,4664
"St. Lawrence County, NY",36089,1995,1995,1266
"St. Lawrence County, NY",36089,1996,1996,1243
"St. Lawrence County, NY",36089,1997,1997,1183
"St. Lawrence County, NY",36089,1998,1998,1204
"St. Lawrence County, NY",36089,1999,1999,1151
"St. Lawrence County, NY",36089,2000,2000,1225
"St. Lawrence County, NY",36089,2001,2001,1237
"St. Lawrence County, NY",36089,2002,2002,1214
"Saratoga County, NY",36091,1995,1995,2630
"Saratoga County, NY",36091,1996,1996,2594
"Saratoga County, NY",36091,1997,1997,2485
"Saratoga County, NY",36091,1998,1998,2605
