cbsatitle,series_name,value,year,costar_msa
"Columbia, SC",Industrial_trt,0.10,2025,Columbia - SC USA
"Colorado Springs, CO",ESTIMATESBASE,756487.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,758549.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,763762.00,2021,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,767534.00,2022,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,771645.00,2023,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,777634.00,2024,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG,2062.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG,5213.00,2021,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG,3772.00,2022,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG,4111.00,2023,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG,5989.00,2024,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,2247.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9469.00,2021,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9463.00,2022,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9284.00,2023,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9395.00,2024,Colorado Springs - CO USA
"Colorado Springs, CO",DEATHS,1383.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",DEATHS,6116.00,2021,Colorado Springs - CO USA
"Colorado Springs, CO",DEATHS,6485.00,2022,Colorado Springs - CO USA
"Colorado Springs, CO",DEATHS,5944.00,2023,Colorado Springs - CO USA
"Colorado Springs, CO",DEATHS,6196.00,2024,Colorado Springs - CO USA
"Colorado Springs, CO",NATURALCHG,864.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",NATURALCHG,3353.00,2021,Colorado Springs - CO USA
"Colorado Springs, CO",NATURALCHG,2978.00,2022,Colorado Springs - CO USA
"Colorado Springs, CO",NATURALCHG,3340.00,2023,Colorado Springs - CO USA
"Colorado Springs, CO",NATURALCHG,3199.00,2024,Colorado Springs - CO USA
"Colorado Springs, CO",INTERNATIONALMIG,-16.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",INTERNATIONALMIG,57.00,2021,Colorado Springs - CO USA
"Colorado Springs, CO",INTERNATIONALMIG,1189.00,2022,Colorado Springs - CO USA
"Colorado Springs, CO",INTERNATIONALMIG,2299.00,2023,Colorado Springs - CO USA
"Colorado Springs, CO",INTERNATIONALMIG,2736.00,2024,Colorado Springs - CO USA
"Colorado Springs, CO",DOMESTICMIG,1057.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",DOMESTICMIG,1245.00,2021,Colorado Springs - CO USA
"Colorado Springs, CO",DOMESTICMIG,-79.00,2022,Colorado Springs - CO USA
"Colorado Springs, CO",DOMESTICMIG,-1335.00,2023,Colorado Springs - CO USA
"Colorado Springs, CO",DOMESTICMIG,32.00,2024,Colorado Springs - CO USA
"Colorado Springs, CO",NETMIG,1041.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",NETMIG,1302.00,2021,Colorado Springs - CO USA
"Colorado Springs, CO",NETMIG,1110.00,2022,Colorado Springs - CO USA
"Colorado Springs, CO",NETMIG,964.00,2023,Colorado Springs - CO USA
"Colorado Springs, CO",NETMIG,2768.00,2024,Colorado Springs - CO USA
"Colorado Springs, CO",GQESTIMATESBASE,22032.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",GQESTIMATES,22028.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",GQESTIMATES,19870.00,2021,Colorado Springs - CO USA
"Colorado Springs, CO",GQESTIMATES,21159.00,2022,Colorado Springs - CO USA
"Colorado Springs, CO",GQESTIMATES,20486.00,2023,Colorado Springs - CO USA
"Colorado Springs, CO",GQESTIMATES,20587.00,2024,Colorado Springs - CO USA
"Colorado Springs, CO",ESTIMATESBASE,645616.00,2010,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,650562.00,2010,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,660754.00,2011,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,669356.00,2012,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,678550.00,2013,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,686426.00,2014,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,697515.00,2015,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,712769.00,2016,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,725551.00,2017,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,737904.00,2018,Colorado Springs - CO USA
"Colorado Springs, CO",POPESTIMATE,747337.00,2019,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,4946.00,2010,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,10192.00,2011,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,8602.00,2012,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,9194.00,2013,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,7876.00,2014,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,11089.00,2015,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,15254.00,2016,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,12782.00,2017,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,12353.00,2018,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,9433.00,2019,Colorado Springs - CO USA
"Colorado Springs, CO",NPOPCHG_,6502.00,2020,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,2309.00,2010,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9451.00,2011,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9318.00,2012,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9247.00,2013,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9378.00,2014,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9630.00,2015,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9672.00,2016,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9654.00,2017,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9508.00,2018,Colorado Springs - CO USA
"Colorado Springs, CO",BIRTHS,9305.00,2019,Colorado Springs - CO USA
"Colorado Springs, CO",DEATHS,889.00,2010,Colorado Springs - CO USA
"Colorado Springs, CO",DEATHS,3803.00,2011,Colorado Springs - CO USA
