Period,Geography Name,Market Effective Rent/SF,Occupancy Rate,Inventory Units,Net Delivered Units 12 Mo,Population,Market Effective Rent Growth 12 Mo,Demand Units,Absorption %
2023,Louisville - KY,1.21,0.932260692,90015,1931,1323101,0.036181182,83917.44531,0.002399
2024,Louisville - KY,1.25,0.917804837,93745,3730,1330949,0.030307956,86039.61719,0.00305
2000,Lubbock - TX,0.74,0.923319399,16363,8,257737.3906,,15108.27441,0.000305
2001,Lubbock - TX,0.76,0.915369213,16448,85,260879.3906,0.029770788,15055.99316,-0.003161
2002,Lubbock - TX,0.76,0.899962544,16619,171,263855.4063,0.000698075,14956.47754,-0.003008
2003,Lubbock - TX,0.75,0.888986468,17352,733,267143.0938,-0.010606459,15425.69336,0.004898
2004,Lubbock - TX,0.75,0.891674757,18084,732,269197.9063,-0.006966258,16125.0459,0.008405
2005,Lubbock - TX,0.76,0.901985765,18329,245,271680.6875,0.01670488,16532.49609,0.007092
2006,Lubbock - TX,0.79,0.916094005,18343,14,275420.2813,0.040925495,16803.91211,0.001471
2007,Lubbock - TX,0.82,0.913186908,18259,-84,278444.6875,0.041859295,16673.87891,-0.001588
2008,Lubbock - TX,0.83,0.903854489,18277,18,282053.4063,0.009550626,16519.74805,-0.003337
2009,Lubbock - TX,0.81,0.891931772,18277,0,288010.5938,-0.031792507,16301.83691,-0.002297
2010,Lubbock - TX,0.81,0.896950185,18805,528,293216.1875,0.000480618,16867.14844,0.000265
2011,Lubbock - TX,0.82,0.896879852,18805,0,295888.0938,0.010473382,16865.82617,0.000372
2012,Lubbock - TX,0.83,0.906783164,19321,516,298325.9063,0.017074373,17519.95703,0.000931
2013,Lubbock - TX,0.85,0.910244107,19594,273,301714.5938,0.023064943,17835.32227,0.005154
2014,Lubbock - TX,0.86,0.91026032,19789,195,306017.4063,0.013053359,18013.14063,0.001263
2015,Lubbock - TX,0.88,0.91989392,20764,975,309435.2188,0.019173931,19100.67773,0.004045
2016,Lubbock - TX,0.89,0.906423867,21291,527,312645.375,0.010494431,19298.66992,-0.001315
2017,Lubbock - TX,0.89,0.899790883,21958,667,315202.2188,0.003593208,19757.60938,0.000091
2018,Lubbock - TX,0.9,0.888934314,22477,519,317131.9063,0.013843363,19980.57617,-0.009609
2019,Lubbock - TX,0.93,0.89578855,22764,287,319805.375,0.032309972,20391.73047,0.002372
2020,Lubbock - TX,0.96,0.907594383,23172,408,323028.5,0.026386308,21030.77734,-0.002157
2021,Lubbock - TX,1.01,0.920420647,23890,718,326054.0938,0.060501169,21988.84961,0.001004
2022,Lubbock - TX,1.06,0.904491901,24494,604,329361.5,0.045407299,22154.625,-0.006736
2023,Lubbock - TX,1.06,0.878906429,25151,657,332179.6875,0.004235502,22105.375,-0.000198
2024,Lubbock - TX,1.07,0.852495015,25796,645,333727.2813,-0.000249538,21990.96094,-0.00376
2000,Lynchburg - VA,0.74,0.921411097,4997,15,229234.2031,,4604.291504,0
2001,Lynchburg - VA,0.76,0.923350036,5221,224,229887.7969,0.033433829,4820.810547,0.000191
2002,Lynchburg - VA,0.77,0.92067045,5261,40,231154.0938,0.008328208,4843.647461,-0.00076
2003,Lynchburg - VA,0.77,0.914748311,5333,72,233357.6094,0.001587758,4878.353027,-0.0015
2004,Lynchburg - VA,0.78,0.914980769,5333,0,235759.7031,0.008842403,4879.592773,0.000937
2005,Lynchburg - VA,0.78,0.890790761,5737,404,239881.5,0.007923019,5110.466797,0.033118
2006,Lynchburg - VA,0.81,0.921290636,5811,74,244329,0.038280137,5353.620117,0.00413
2007,Lynchburg - VA,0.84,0.92752409,5981,170,247680.6875,0.034219369,5547.521484,-0.00117
2008,Lynchburg - VA,0.84,0.925416708,6777,796,250059.4063,0.00248397,6271.549316,0
2009,Lynchburg - VA,0.82,0.92268008,6777,0,252057.6094,-0.027018925,6253.00293,-0.000295
2010,Lynchburg - VA,0.83,0.918736458,7086,309,253445.7969,0.014031186,6510.166504,0.00889
2011,Lynchburg - VA,0.84,0.926540315,7170,84,254582.5938,0.009933309,6643.294434,0.002231
2012,Lynchburg - VA,0.85,0.928239763,7318,148,255865.9063,0.012214999,6792.858887,0.003279
2013,Lynchburg - VA,0.86,0.920910597,7568,250,256734.4063,0.011884859,6969.451172,0.004756
2014,Lynchburg - VA,0.87,0.92568022,7780,212,257734.7969,0.011624742,7201.791992,0.008354
2015,Lynchburg - VA,0.88,0.921094239,8302,522,258799.7188,0.01872661,7646.924316,0.007949
2016,Lynchburg - VA,0.9,0.919467688,8478,176,259607.6094,0.016742401,7795.24707,0.001179
2017,Lynchburg - VA,0.92,0.928984582,8478,0,260564.9063,0.018583393,7875.931641,-0.000943
2018,Lynchburg - VA,0.94,0.93770206,8506,28,261347.9844,0.026117507,7976.09375,0.003644
2019,Lynchburg - VA,0.96,0.905399621,9263,757,261621.7031,0.020809017,8386.716797,0.005721
2020,Lynchburg - VA,0.98,0.940719366,9454,191,261830.1094,0.018626958,8893.561523,0.015972
2021,Lynchburg - VA,1.04,0.96711129,9724,270,262585.9063,0.06018341,9404.189453,-0.001748
2022,Lynchburg - VA,1.13,0.950725436,10006,282,263519.0938,0.083208054,9512.958984,-0.005096
2023,Lynchburg - VA,1.16,0.862292469,11707,1701,264434.8125,0.025090281,10094.85742,0.016827
2024,Lynchburg - VA,1.17,0.925665677,12136,429,264055.375,0.010447742,11233.87891,0.005438
2000,Macon - GA,0.63,0.89540565,10420,90,222734.5,,9330.126953,0.000287
2001,Macon - GA,0.65,0.897254884,10596,176,223486.6875,0.02336538,9507.3125,-0.000188
2002,Macon - GA,0.64,0.888569713,10756,160,225215.1875,-0.012612555,9557.456055,0.006507
2003,Macon - GA,0.63,0.883541107,11009,253,226570.4063,-0.024062278,9726.90332,0.010718
2004,Macon - GA,0.63,0.896504104,11325,316,227770.4063,0.004052223,10152.90918,0.001854
2005,Macon - GA,0.64,0.909200311,11556,231,228690.5938,0.012246149,10506.71875,0.001903
2006,Macon - GA,0.67,0.90164572,11556,0,230054.3125,0.062336933,10419.41797,-0.004326
2007,Macon - GA,0.69,0.880808234,11653,97,230887.2031,0.025717851,10264.05762,-0.005063
2008,Macon - GA,0.68,0.874995947,12009,356,231710.0938,-0.015317732,10507.82617,0.000249
2009,Macon - GA,0.66,0.881532252,12344,335,232313.4063,-0.031438615,10881.63379,0.002754
2010,Macon - GA,0.67,0.892233193,12344,0,232637,0.007996518,11013.72656,0.001215
2011,Macon - GA,0.67,0.89084065,12344,0,233510.6094,0.010746776,10996.53711,-0.000162
2012,Macon - GA,0.68,0.879484534,12823,479,233647.7031,0.014273615,11277.62988,0.010683
2013,Macon - GA,0.69,0.885314643,12823,0,232726.8125,0.014936654,11352.38965,0.000311
2014,Macon - GA,0.69,0.881599486,13155,332,232412.2969,0.00167134,11597.44141,0.004028
2015,Macon - GA,0.72,0.908449054,13193,38,232082,0.044537768,11985.16797,0.005457
2016,Macon - GA,0.75,0.90591979,13193,0,231846.4063,0.039421104,11951.7998,-0.008337
2017,Macon - GA,0.78,0.909050822,13253,60,232210.9063,0.035938267,12047.65039,-0.012525
2018,Macon - GA,0.81,0.903563738,13630,377,233082.5938,0.033738263,12315.57422,-0.005355
2019,Macon - GA,0.84,0.891455114,13969,339,233697.7969,0.042154558,12452.73633,-0.012169
2020,Macon - GA,0.88,0.917748332,14152,183,233476.8125,0.047982443,12987.97461,0.002473
2021,Macon - GA,0.98,0.906049907,14152,0,233287.4063,0.112573743,12822.41797,-0.011447
2022,Macon - GA,1.01,0.876913071,14152,0,234451.2031,0.02645918,12410.07324,-0.004663
2023,Macon - GA,1,0.85591954,14558,406,235897.9063,-0.007188282,12460.47656,0.00103
2024,Macon - GA,1.02,0.850266337,14838,280,234757.5938,0.020966217,12616.25195,0.00128
2000,Madera - CA,0.74,0.971606374,2267,0,124203.6953,,2202.631592,0
2001,Madera - CA,0.78,0.965021372,2267,0,126374,0.056218494,2187.703369,-0.003087
2002,Madera - CA,0.76,0.95914042,2459,192,129589.3984,-0.021699242,2358.526367,-0.000406
2003,Madera - CA,0.75,0.957617998,2459,0,133966.9063,-0.016116347,2354.782715,-0.001626
2004,Madera - CA,0.75,0.955275059,2459,0,138025.0938,0.004375916,2349.021484,0.000813
2005,Madera - CA,0.78,0.96176374,2469,10,141253.2969,0.03894788,2374.594482,0.00243
2006,Madera - CA,0.82,0.967185557,2479,10,144358.7969,0.056956608,2397.653076,0.000806
2007,Madera - CA,0.86,0.965584636,2495,16,146779.6875,0.045474842,2409.133789,0.000801
2008,Madera - CA,0.87,0.960488319,2495,0,148711.5,0.010322563,2396.418213,-0.003206
2009,Madera - CA,0.82,0.951648295,2495,0,149815.5938,-0.057425365,2374.362549,0.000801
2010,Madera - CA,0.83,0.95648694,2495,0,151278.5,0.008040542,2386.434814,0.0004
2011,Madera - CA,0.84,0.954899371,2495,0,151665.4063,0.010968745,2382.473877,-0.001603
2012,Madera - CA,0.85,0.952304959,2495,0,151416.3906,0.015960218,2376.000732,0.0004
2013,Madera - CA,0.87,0.962520242,2495,0,151639.2031,0.02100732,2401.488037,0.006012
2014,Madera - CA,0.89,0.964052856,2495,0,153098.2969,0.022107732,2405.312012,-0.0004
2015,Madera - CA,0.91,0.965538323,2511,16,153057.6094,0.026817791,2424.466797,0.003584
2016,Madera - CA,0.95,0.97487253,2511,0,153423.5,0.037551302,2447.904785,0.001592
2017,Madera - CA,0.99,0.976030231,2511,0,154601.2031,0.040464979,2450.812012,0.000796
2018,Madera - CA,1.02,0.981918335,2511,0,155460.6094,0.035993811,2465.596924,0.001592
2019,Madera - CA,1.06,0.984418809,2511,0,155808.2969,0.037893783,2471.875488,-0.000796
2020,Madera - CA,1.1,0.981851399,2511,0,156986.5,0.035009686,2465.428711,-0.002389
2021,Madera - CA,1.15,0.983738482,2511,0,159259.0938,0.041980978,2470.167236,0.000398
2022,Madera - CA,1.23,0.97446239,2511,0,160939.7969,0.063160665,2446.875,-0.005575
2023,Madera - CA,1.3,0.978189766,2511,0,162517.2969,0.054777198,2456.234619,-0.003185
2024,Madera - CA,1.32,0.976282775,2533,22,161610,0.016153244,2472.924316,-0.000789
2000,Madison - WI,1.17,0.920517325,38160,1463,539820.9375,,35126.94141,0.007835
2001,Madison - WI,1.2,0.920250535,38779,619,547071.5,0.025259912,35686.39453,0.000876
2002,Madison - WI,1.2,0.918052793,39569,790,554561.5625,0.005210186,36326.42969,0.001819
2003,Madison - WI,1.2,0.920710742,40093,524,561518.1875,-0.001399213,36914.05469,0.003516
2004,Madison - WI,1.2,0.92721808,41151,1058,568514.5625,-0.001852012,38155.95313,0.006779
2005,Madison - WI,1.21,0.931456208,42364,1213,575311.5,0.007225059,39460.21094,0.007813
2006,Madison - WI,1.24,0.938312232,43115,751,582656.375,0.021349808,40455.33203,0.005056
2007,Madison - WI,1.27,0.944239497,43428,313,589957.5625,0.024224102,41006.43359,0.001105
2008,Madison - WI,1.28,0.939881504,44238,810,596804.375,0.01045547,41578.47656,0.002689
2009,Madison - WI,1.25,0.941046119,44404,166,603507.625,-0.019992761,41786.21094,0.000855
2010,Madison - WI,1.25,0.94337672,45309,905,609111.5,0.001007406,42743.45703,0.002383
2011,Madison - WI,1.26,0.950384855,45716,407,616992.1875,0.008227012,43447.79297,0.001203
2012,Madison - WI,1.28,0.952791214,46117,401,625106.6875,0.009749329,43939.87109,0.001149
2013,Madison - WI,1.3,0.948096454,47843,1726,633295.5,0.017536841,45359.77734,0.007022
2014,Madison - WI,1.31,0.945824444,49800,1957,641209,0.011249371,47102.05469,0.009678
2015,Madison - WI,1.35,0.942694128,52336,2536,649484.625,0.025424333,49336.83984,0.00898
2016,Madison - WI,1.37,0.944892406,54478,2142,658496.8125,0.018719917,51475.85156,0.006185
2017,Madison - WI,1.38,0.937098503,57450,2972,665736.5,0.007382979,53836.30859,0.012062
2018,Madison - WI,1.41,0.944744945,60149,2699,671491,0.020090459,56825.46484,0.0064
2019,Madison - WI,1.45,0.966660738,61774,1625,677806.375,0.028061833,59714.5,0.006912
2020,Madison - WI,1.47,0.955842614,63071,1297,681581.9375,0.016584525,60285.94922,-0.000887
2021,Madison - WI,1.53,0.965439856,66254,3183,682148,0.038278103,63964.25,0.007184
2022,Madison - WI,1.65,0.970854282,68548,2294,688616.1875,0.074051604,66550.125,0.003501
2023,Madison - WI,1.71,0.961790621,73001,4453,696437.9375,0.038261484,70211.67969,0.009109
2024,Madison - WI,1.76,0.961241782,74951,1950,705238.5625,0.028479077,72046.03125,0.003709
2000,Manchester - NH,1.15,0.942782819,17796,130,383840.4063,,16777.76367,0.002922
2001,Manchester - NH,1.19,0.945158422,17808,12,388271.5938,0.036092415,16831.38086,0.000561
2002,Manchester - NH,1.2,0.943650365,17820,12,390500.0938,0.006801378,16815.84961,-0.001346
2003,Manchester - NH,1.2,0.93598491,17868,48,392604.0938,0.00231525,16724.17773,-0.001343
2004,Manchester - NH,1.21,0.924440384,18252,384,395252.2813,0.006324185,16872.88672,0.009478
2005,Manchester - NH,1.23,0.932794392,18252,0,397145.9063,0.018268202,17025.36328,0.002136
2006,Manchester - NH,1.26,0.936399579,18482,230,398684.2188,0.025027405,17306.53711,0.007737
2007,Manchester - NH,1.31,0.940039814,18724,242,399401.3125,0.034246992,17601.30469,-0.000053
2008,Manchester - NH,1.32,0.939140201,18741,17,400063.8125,0.007465824,17600.42578,0.000373
2009,Manchester - NH,1.28,0.940367877,18751,10,400747.5938,-0.028186874,17632.83789,0.000106
2010,Manchester - NH,1.3,0.930396795,19171,420,401968.8125,0.013334895,17836.63672,0.010797
2011,Manchester - NH,1.31,0.941980839,19166,-5,404245.3125,0.01345054,18054.00586,0.001773
2012,Manchester - NH,1.32,0.943407476,19464,298,406282,0.007246297,18362.48242,0.001284
2013,Manchester - NH,1.35,0.946018279,19524,60,407969.5,0.021841571,18470.06055,0.001331
2014,Manchester - NH,1.37,0.946696341,20493,969,410439.2188,0.014510625,19400.64844,0.002391
2015,Manchester - NH,1.46,0.957966685,20513,20,412697,0.065337837,19650.77148,0.000731
2016,Manchester - NH,1.5,0.949153185,20903,390,415320.4063,0.026368313,19840.14844,0.001243
2017,Manchester - NH,1.54,0.953430533,21144,241,417454.0938,0.025777709,20159.33594,0.003168
2018,Manchester - NH,1.63,0.964962542,21303,159,419485.6875,0.055703402,20556.59766,-0.000516
2019,Manchester - NH,1.7,0.94995898,21831,528,422223.125,0.041596547,20738.55469,0.006046
2020,Manchester - NH,1.77,0.97003442,21892,61,423251,0.042714309,21235.99219,0.004339
2021,Manchester - NH,1.98,0.981647551,22083,191,425055.7813,0.112909421,21677.72266,-0.002898
2022,Manchester - NH,2.1,0.969029367,22551,468,427401.3125,0.061549675,21852.58008,-0.000266
2023,Manchester - NH,2.18,0.961164176,23534,983,427544.8125,0.038664326,22620.03711,0.007691
2024,Manchester - NH,2.26,0.956377864,24285,751,428811.875,0.025656123,23225.63672,0.0035
2000,Manhattan - KS,0.77,0.870351613,3715,224,81575.40625,,3233.356201,-0.000269
2001,Manhattan - KS,0.79,0.868336082,3715,0,81393.57031,0.02498428,3225.868652,-0.000538
2002,Manhattan - KS,0.8,0.865287483,3771,56,81446.03125,0.005237086,3262.999268,0
2003,Manhattan - KS,0.8,0.861880958,3771,0,82322.14844,-0.001983921,3250.15332,-0.001325
2004,Manhattan - KS,0.79,0.854681671,3912,141,83678.14844,-0.002674925,3343.514893,0.003834
2005,Manhattan - KS,0.8,0.866034627,3924,12,84876.1875,0.010245831,3398.319824,0.002038
2006,Manhattan - KS,0.82,0.875876069,3940,16,86992.65625,0.02015925,3450.951904,0.00203
2007,Manhattan - KS,0.84,0.882948816,4062,122,88459.16406,0.023658052,3586.538086,0.002954
2008,Manhattan - KS,0.85,0.89641571,4491,429,90627.75,0.013184428,4025.802979,0.002894
2009,Manhattan - KS,0.83,0.89479357,4491,0,91807.15625,-0.022304114,4018.517822,-0.001336
2010,Manhattan - KS,0.83,0.894056201,4650,159,93906.86719,-0.000527571,4157.361328,0.00129
2011,Manhattan - KS,0.84,0.897296488,4728,78,96637.8125,0.009475706,4242.417969,0.006979
2012,Manhattan - KS,0.85,0.905264437,4884,156,99854.5625,0.01322291,4421.311523,-0.000409
2013,Manhattan - KS,0.86,0.895897388,4884,0,99516.80469,0.01373036,4375.562988,-0.001842
2014,Manhattan - KS,0.87,0.90015316,4982,98,99566.35156,0.007139994,4484.562988,0.00281
2015,Manhattan - KS,0.85,0.899776697,5016,34,99970.00781,-0.019770091,4513.279785,0.001594
2016,Manhattan - KS,0.86,0.891774237,5040,24,98599.16406,0.015691383,4494.54248,-0.003769
2017,Manhattan - KS,0.83,0.852923393,5634,594,98056.47656,-0.034502354,4805.370117,0.001597
2018,Manhattan - KS,0.86,0.879883528,5634,0,98260.77344,0.026982933,4957.263672,-0.001419
2019,Manhattan - KS,0.87,0.908962846,5634,0,96988.83594,0.021513682,5121.09668,0.010294
2020,Manhattan - KS,0.89,0.925830901,5646,12,97497.72656,0.016194982,5227.241211,0.005844
2021,Manhattan - KS,0.9,0.938976884,5646,0,97742.49219,0.016615734,5301.463379,-0.002479
2022,Manhattan - KS,0.95,0.939495921,5646,0,97824.21094,0.051824562,5304.394043,-0.000354
2023,Manhattan - KS,0.99,0.946000338,5671,25,97718.11719,0.03572556,5364.767578,-0.003879
2024,Manhattan - KS,1.05,0.942325294,5670,-1,97521.39844,0.056949906,5343.926758,-0.000176
2000,Mankato - MN,0.89,0.903240561,2939,0,86277.38281,,2654.624023,-0.00034
2001,Mankato - MN,0.91,0.901675224,2939,0,87421.89844,0.024673752,2650.023438,-0.00034
2002,Mankato - MN,0.92,0.898493171,2991,52,88501.76563,0.006226402,2687.393066,0.000334
2003,Mankato - MN,0.91,0.893167436,3135,144,89631.63281,-0.003602815,2800.079834,0.022009
2004,Mankato - MN,0.91,0.882979095,3280,145,90468.67969,-0.003011353,2896.171387,0.011585
2005,Mankato - MN,0.92,0.897871614,3280,0,91626.34375,0.012213848,2945.018799,0.002743
2006,Mankato - MN,0.94,0.892055392,3432,152,93231.07031,0.016530132,3061.53418,0.001748
2007,Mankato - MN,0.96,0.897921085,3432,0,94342.27344,0.025576634,3081.665283,0.001748
2008,Mankato - MN,0.97,0.898600399,3492,60,95454.33594,0.012950947,3137.912598,0.010022
2009,Mankato - MN,0.95,0.901420295,3505,13,96384.64063,-0.022687308,3159.478027,-0.000285
2010,Mankato - MN,0.95,0.901259601,3545,40,97079.53906,0.000457394,3194.965332,0.001128
2011,Mankato - MN,0.96,0.910538256,3621,76,97734.32031,0.009616157,3297.059082,0.002761
2012,Mankato - MN,0.97,0.911318481,3764,143,98304.91406,0.013458187,3430.202637,0.006376
2013,Mankato - MN,0.98,0.885702193,4221,457,98443.82031,0.011712467,3738.548828,0.064439
2014,Mankato - MN,1,0.908418059,4392,171,99413.54688,0.016293313,3989.771973,0.007058
2015,Mankato - MN,1.01,0.908631623,4689,297,100114.7031,0.013674452,4260.57373,0.007251
2016,Mankato - MN,1.03,0.91409719,5420,731,101094.2031,0.018613501,4954.406738,0.013099
2017,Mankato - MN,1.05,0.926339626,5498,78,101955.1016,0.015139232,5093.015625,0.006184
2018,Mankato - MN,1.07,0.943444848,5498,0,102620.2031,0.01778736,5187.05957,0.002546
2019,Mankato - MN,1.08,0.943043649,5653,155,103248.8984,0.016218845,5331.025879,0.018751
2020,Mankato - MN,1.1,0.954792321,5754,101,103696.4063,0.014687012,5493.875,0.007994
2021,Mankato - MN,1.13,0.957383931,5971,217,103751.4063,0.030712137,5716.539551,0.020934
2022,Mankato - MN,1.19,0.960793138,6096,125,104007.6016,0.046191465,5856.995117,0.003116
2023,Mankato - MN,1.23,0.963594019,6105,9,104400.5938,0.034983788,5882.741699,0.001474
2024,Mankato - MN,1.26,0.961768627,6464,359,105072,0.023568617,6217.833984,-0.000154
2000,Mansfield - OH,0.52,0.883536756,3504,300,128809.0938,,3095.912598,-0.00057
2001,Mansfield - OH,0.53,0.881747961,3504,0,128328.5078,0.025674889,3089.644775,-0.000285
2002,Mansfield - OH,0.53,0.880185068,3512,8,128477.2969,0.005701812,3091.209961,-0.000854
2003,Mansfield - OH,0.53,0.875920415,3596,84,128388.7031,-0.003620245,3149.809814,-0.00139
2004,Mansfield - OH,0.53,0.873497903,3596,0,128110.3984,-8.30265E-05,3141.098389,-0.000556
2005,Mansfield - OH,0.54,0.879379869,3596,0,127718.2031,0.008202121,3162.25,0.00139
2006,Mansfield - OH,0.55,0.88702327,3596,0,127328.5,0.019838061,3189.735596,0.001946
2007,Mansfield - OH,0.56,0.893601954,3596,0,126899,0.021411074,3213.392578,0.001668
2008,Mansfield - OH,0.57,0.902610004,3596,0,126036.2969,0.013664354,3245.7854,0.001668
2009,Mansfield - OH,0.55,0.898992836,3596,0,125135.6953,-0.019272011,3232.77832,-0.00139
2010,Mansfield - OH,0.55,0.898335576,3596,0,124116.3047,0.001161138,3230.414795,0.000278
2011,Mansfield - OH,0.56,0.904691756,3596,0,123674.8984,0.007442937,3253.271484,0.001668
2012,Mansfield - OH,0.57,0.912586331,3596,0,123666.1016,0.011954539,3281.6604,0.001946
2013,Mansfield - OH,0.57,0.922834873,3596,0,123761.5938,0.016449148,3318.51416,-0.000278
2014,Mansfield - OH,0.59,0.930631697,3596,0,123866.7969,0.01935515,3346.551514,0.001668
2015,Mansfield - OH,0.6,0.943315148,3596,0,123898,0.025977923,3392.161133,0.001112
2016,Mansfield - OH,0.62,0.946513653,3596,0,123758.5,0.03534323,3403.663086,-0.002224
2017,Mansfield - OH,0.64,0.951993406,3611,15,123645,0.034576342,3437.648193,0.002492
2018,Mansfield - OH,0.66,0.954021811,3611,0,124540.8984,0.021132622,3444.972656,-0.00083
2019,Mansfield - OH,0.68,0.956500709,3611,0,124993.3984,0.032030895,3453.924072,0.000276
2020,Mansfield - OH,0.69,0.966578305,3710,99,125048.7969,0.017734496,3586.005615,0.002695
2021,Mansfield - OH,0.75,0.975260139,3710,0,125283.5,0.079451539,3618.215088,-0.002964
2022,Mansfield - OH,0.8,0.954548359,3682,-28,125195.1016,0.066552468,3514.646973,-0.00353
2023,Mansfield - OH,0.83,0.948505223,3682,0,124943.1953,0.046580549,3492.39624,-0.001901
2024,Mansfield - OH,0.87,0.945780337,3681,-1,124558.5,0.043154322,3482.363281,-0.001629
