year,msa,RDI,RDI_trailing,real_relative_rent_growth,rrg_5yr_fwd,rrrg_5yr_fwd,RDI_move
2018,Tucson - AZ,2.5,2.5,0.028363369405269602,0.1317879043966532,0.10368904471397399,0.0
2017,Tucson - AZ,2.5,2.5,0.021024260669946702,0.19822976538538928,0.14143695496022698,0.0
2016,Tucson - AZ,2.5,2.5,0.0206348411738873,0.26181964713335026,0.1696550529450178,0.0
2015,Tucson - AZ,2.5,2.5,0.0007254742085934032,0.18326462385058398,0.121536085382104,0.0
2014,Tucson - AZ,2.5,2.5,-0.010183490812778471,0.1647493388056755,0.0916065387427808,0.0
2013,Tucson - AZ,2.5,2.5,0.0009199306368827993,0.11791408360004421,0.06056445464491854,0.0
2012,Tucson - AZ,2.5,2.5,-0.01150335837155585,0.08746239320933821,0.03312101587653173,0.0
2011,Tucson - AZ,2.5,2.5,0.0003890325315296997,0.04679259342700247,0.0005933968350291807,0.0
2010,Tucson - AZ,2.5,2.5,-0.0014708123635500756,-0.007890546731650828,-0.01965241180732842,0.0
2009,Tucson - AZ,2.5,2.5,0.0000405795872211491,-0.04981039408594369,-0.021848698379471898,0.0
2008,Tucson - AZ,2.5,2.5,-0.005284569924697273,-0.06816104885190721,-0.011624627979472278,0.0
2007,Tucson - AZ,2.5,2.5,0.002856693230569399,-0.1100031250361353,-0.01782912854105235,0.0
2006,Tucson - AZ,2.5,2.5,0.001356005668640102,-0.09121222208626564,-0.0034690769389271008,0.0
2018,Trenton - NJ,2.5,2.5,-0.0008558295667170993,0.04015005086362349,0.01205119118094428,0.0
2017,Trenton - NJ,2.5,2.5,-0.0135582061484456,0.06592122638225549,0.00912841595709318,0.0
2016,Trenton - NJ,2.5,2.5,-0.008321039378643001,0.0599110726937651,-0.03225352149456741,0.0
2015,Trenton - NJ,2.5,2.5,0.0005901083350181996,0.0389980063661933,-0.0227305321022867,0.0
2014,Trenton - NJ,2.5,2.5,-0.002598635852336901,0.0564201162680984,-0.0167226837947963,0.0
2013,Trenton - NJ,2.5,2.5,0.0013827551156282009,0.03260602634400129,-0.0247436026111244,0.0
2012,Trenton - NJ,2.5,2.5,-0.003186955116689299,0.031836359404027396,-0.0225050179287791,0.0
2011,Trenton - NJ,2.5,2.5,0.004320904146879901,0.034065429694950494,-0.0121337668970228,0.0
2010,Trenton - NJ,2.5,2.5,0.009018295677378784,0.012270041704177698,0.0005081766285001017,0.0
2009,Trenton - NJ,2.5,2.5,0.0023160688579082524,-0.0190253317356111,0.008936363970860686,0.0
2008,Trenton - NJ,2.5,2.5,-0.0038408716209232877,-0.0426853521913291,0.01385106868110584,0.0
2007,Trenton - NJ,2.5,2.5,0.0096602132543922,-0.08354655455052859,0.008627441944554351,0.0
2006,Trenton - NJ,2.5,2.5,-0.002410970628261601,-0.0662685348317027,0.02147461031563585,0.0
2018,Toledo - OH,2.5,2.5,-0.0009128786623477936,0.013246818304061811,-0.014852041378617405,0.0
2017,Toledo - OH,2.5,2.5,0.004327554255724002,0.039036633312702115,-0.0177561771124602,0.0
2016,Toledo - OH,2.5,2.5,-0.0085403826087713,0.07643440130352971,-0.015730192884802797,0.0
2015,Toledo - OH,2.5,2.5,0.007719211280346,0.055404817208647705,-0.0063237212598322955,0.0
2014,Toledo - OH,2.5,2.0,-0.011034379247575991,0.0658101751953364,-0.007332624867558295,-0.5
2013,Toledo - OH,2.0,2.5,-0.0036143753677607,0.04890875397250061,-0.008440874982625083,0.5
2012,Toledo - OH,2.5,2.5,-0.0044150725007058005,0.04319900564476851,-0.01114237168803799,0.0
2011,Toledo - OH,2.5,2.5,-0.0046787788160145005,0.026314198147505505,-0.01988499844446779,0.0
2010,Toledo - OH,2.5,2.5,-0.0038684082683175854,-0.004261529576033395,-0.016023394651710994,0.0
2009,Toledo - OH,2.5,2.5,0.009554404765367449,-0.05557270990684636,-0.027611014200374578,0.0
2008,Toledo - OH,2.5,2.0,0.003832876216620207,-0.06355865105986608,-0.007022230187431137,-0.5
2007,Toledo - OH,2.0,2.5,-0.006045860238373299,-0.09174897509813316,0.0004250213969497693,0.5
2006,Toledo - OH,2.5,2.0,-0.019134374335408197,-0.08894891148805627,-0.0012057663407177288,-0.5
2018,Tampa - FL,2.5,2.5,0.0096191912889481,0.1190950133353477,0.09099615365266847,0.0
2017,Tampa - FL,2.5,2.5,0.012323684990406102,0.1879229488372808,0.13113013841211849,0.0
2016,Tampa - FL,2.5,2.5,0.0078616477549076,0.247379304349423,0.15521471016109048,0.0
2015,Tampa - FL,2.5,2.5,0.0275524370372296,0.11499706235528,0.05326852388679999,0.0
2014,Tampa - FL,2.5,2.5,0.005999289453029598,0.1379146459996701,0.0647718459367754,0.0
2013,Tampa - FL,2.5,2.5,0.0027857758104801005,0.1207058794796467,0.063356250524521,0.0
2012,Tampa - FL,2.5,2.5,0.003158921375870701,0.1108642123788595,0.056522835046053,0.0
2011,Tampa - FL,2.5,2.5,0.0009559909813105991,0.0935572680234909,0.0473580714315176,0.0
2010,Tampa - FL,2.5,2.5,-0.0022399078588932753,0.0522142797335982,0.0404524146579206,0.0
2009,Tampa - FL,2.5,2.5,0.0022223796695470498,-0.017301625944674062,0.010660069761797723,0.0
2008,Tampa - FL,2.5,2.5,-0.020864539314061396,-0.04965326089411976,0.006883159978315175,0.0
2007,Tampa - FL,2.5,2.5,-0.0061601856723428,-0.10894115164130927,-0.01676715514622632,0.0
2006,Tampa - FL,2.5,2.5,0.0216988809406757,-0.11382940734177836,-0.02608626219443982,0.0
2006,Tallahassee - FL,2.5,2.5,0.016000974923372303,-0.09878505250811578,-0.011041907360777255,0.0
2018,Syracuse - NY,2.5,2.5,-0.009313587099313698,0.0381157462000846,0.010016886517405392,0.0
2017,Syracuse - NY,2.5,2.0,-0.011553307995200098,0.0239619741737842,-0.0328308362513781,-0.5
2016,Syracuse - NY,2.0,2.5,0.0010815858840942001,0.030167441323399498,-0.06199715286493301,0.5
2015,Syracuse - NY,2.5,2.5,-0.003270519897341697,0.03949460525810709,-0.0222339332103729,0.0
2014,Syracuse - NY,2.5,2.5,-0.005682961083948602,0.0427285391390323,-0.030414260923862395,0.0
2013,Syracuse - NY,2.5,2.0,-0.004490278661251099,0.028610838763415795,-0.028738790191709895,-0.5
2012,Syracuse - NY,2.0,2.5,-0.0044070053845644,0.0304258955791592,-0.023915481753647296,0.5
2011,Syracuse - NY,2.5,2.0,0.00040350528433919994,0.029430017448961697,-0.016769179143011598,-0.5
2010,Syracuse - NY,2.0,2.0,0.009699062677100283,-0.005685394667089002,-0.017447259742766598,0.0
2009,Syracuse - NY,2.0,2.0,0.003064909949898751,-0.0324393728747964,-0.0044776771683246175,0.0
2008,Syracuse - NY,2.0,2.5,-0.0016587711870670353,-0.052266227006912205,0.004270193865522735,0.5
2007,Syracuse - NY,2.5,2.0,0.003371908329427303,-0.08507229515537615,0.007101701339706799,-0.5
2006,Syracuse - NY,2.0,2.5,-0.007846703752875297,-0.07286253009364003,0.014880615053698502,0.5
2018,Stockton - CA,3.0,3.0,0.0065293088555336,0.01750057455897329,-0.010598285123705906,0.0
2017,Stockton - CA,3.0,3.0,0.026054117828607604,0.06193165933340779,0.005138848908245494,0.0
2016,Stockton - CA,3.0,3.0,0.0395355448126793,0.155381420135498,0.0632168259471655,0.0
2015,Stockton - CA,3.0,3.0,0.053106177598238,0.1718178833723068,0.1100893449038268,0.0
2014,Stockton - CA,3.0,3.5,0.012546647340059298,0.22312444779276838,0.1499816477298737,0.5
2013,Stockton - CA,3.5,3.5,0.005707390606403299,0.1951214253902435,0.1377717964351178,0.0
2012,Stockton - CA,3.5,3.5,-0.006095666438341189,0.19129125551879397,0.1369498781859875,0.0
2011,Stockton - CA,3.5,3.5,0.00040011806413529916,0.150999290511012,0.1048000939190387,0.0
2010,Stockton - CA,3.5,3.0,0.007231702329590885,0.0774265322461723,0.06566466717049471,-0.5
2009,Stockton - CA,3.0,3.0,-0.024274567142128944,-0.008171503804624197,0.019790191901847592,0.0
2008,Stockton - CA,3.0,3.0,0.001226887572556734,-0.07356744345277559,-0.01703102258034065,0.0
2007,Stockton - CA,3.0,3.0,0.002098775468766698,-0.11368552210927016,-0.02151152561418722,0.0
2006,Stockton - CA,3.0,3.0,0.006089620292186702,-0.10106022885441787,-0.01331708370707933,0.0
2018,Stamford - CT,2.5,2.5,-0.008869562298059398,-0.031455296233296404,-0.05955415591597561,0.0
2017,Stamford - CT,2.5,2.5,-0.0052552446722984,-0.009022126108407899,-0.0658149365335702,0.0
2016,Stamford - CT,2.5,2.5,-0.010626849718391899,0.024997317671775897,-0.0671672765165566,0.0
2015,Stamford - CT,2.5,2.5,-0.007946049794554697,0.015031906299293102,-0.0466966321691869,0.0
2014,Stamford - CT,2.5,2.5,-0.0012214574962854004,0.028879687704145902,-0.044263112358748795,0.0
2013,Stamford - CT,2.5,2.5,0.0021054446697235003,0.0234304649755359,-0.03391916397958979,0.0
2012,Stamford - CT,2.5,2.5,-0.003540514037013099,0.031397220320999605,-0.022944157011806895,0.0
2011,Stamford - CT,2.5,2.5,-0.004856326617300479,0.024969770215451707,-0.021229426376521594,0.0
2010,Stamford - CT,2.5,2.5,0.005825474159792085,-0.0036970381997525753,-0.015458903275430176,0.0
2009,Stamford - CT,2.5,2.5,-0.024425426498055444,-0.029649075027555177,-0.0016873793210833953,0.0
2008,Stamford - CT,2.5,2.5,-0.014489030931144953,-0.08142776919528838,-0.02489134832285344,0.0
2007,Stamford - CT,2.5,2.5,-0.006475958041846702,-0.13365982041880484,-0.04148582392372189,0.0
2006,Stamford - CT,2.5,2.5,-0.0172590333968401,-0.13216441307589402,-0.0444212679285555,0.0
2008,St. Cloud - MN,2.0,2.0,0.006982287857681506,-0.11033771194983272,-0.0008859889348968846,0.0
2007,St. Cloud - MN,2.0,2.5,-0.0068775182589888,-0.12320989334303882,-0.0038062938256188793,0.5
2006,St. Cloud - MN,2.5,2.0,-0.016928846016526198,-0.08938465694803742,-0.001641511800698877,-0.5
2018,Springfield - MO,2.5,2.0,-0.009031746536493298,0.020061804771423403,-0.008037054911255805,-0.5
2017,Springfield - MO,2.0,2.5,-0.0019836965948343,0.0349304525703192,-0.021862357854843105,0.5
2016,Springfield - MO,2.5,2.5,0.0032071024179459017,0.0518971620798111,-0.040267432108521406,0.0
2015,Springfield - MO,2.5,2.5,-0.004387289285659696,0.0469543705582619,-0.014774167910218104,0.0
2014,Springfield - MO,2.5,2.5,-0.005872084759175802,0.0524026076793671,-0.020740192383527596,0.0
2013,Springfield - MO,2.5,2.5,-0.0081098340451717,0.0392819141969085,-0.018067714758217196,0.0
2012,Springfield - MO,2.5,2.5,-0.0061273612082005,0.037195575065910896,-0.017145802266895598,0.0
2011,Springfield - MO,2.5,2.5,-0.0017943936400115212,0.0249097297117115,-0.021289466880261797,0.0
2010,Springfield - MO,2.5,2.0,-0.0077973790466785466,-0.014529097862541623,-0.02629096293821922,-0.5
2009,Springfield - MO,2.0,2.5,0.01096269860863685,-0.057662748405709854,-0.02970105269923807,0.5
2008,Springfield - MO,2.5,2.0,0.006606287788599705,-0.06940269020386036,-0.01286626933142542,-0.5
2007,Springfield - MO,2.0,2.5,-0.0086740730330348,-0.09032414399273696,0.001849852502345985,0.5
2006,Springfield - MO,2.5,2.5,-0.0185276381671429,-0.08844000446982686,-0.0006968593224883149,0.0
2018,Springfield - MA,2.0,2.5,0.014603689312934903,0.0395457175076009,0.011446857824921688,0.5
2017,Springfield - MA,2.5,2.5,-0.0031053796410559983,0.0493343079984189,-0.007458502426743407,0.0
2016,Springfield - MA,2.5,2.5,0.0032837130129337016,0.0694796382188798,-0.022684955969452702,0.0
2015,Springfield - MA,2.5,2.5,-0.008283823728561398,0.0739660742580891,0.012237535789609103,0.0
2014,Springfield - MA,2.5,2.5,0.002663519233465198,0.0684534977674484,-0.0046893022954462935,0.0
2013,Springfield - MA,2.5,2.5,0.004571605473756801,0.0665113471448421,0.009161718189716407,0.0
2012,Springfield - MA,2.5,2.5,0.002905029803514401,0.053471011683344796,-0.0008703656494616959,0.0
2011,Springfield - MA,2.5,2.5,0.0016624000854791009,0.051339240387082,0.005140043795108703,0.0
2010,Springfield - MA,2.5,2.0,0.010983064072206585,0.015280595943331698,0.0035187308676541025,-0.5
2009,Springfield - MA,2.0,2.5,0.002675835043191851,-0.0051760770380497,0.022785618668422086,0.5
2008,Springfield - MA,2.5,2.0,-0.00007011136040091515,-0.0337384863942862,0.022797934478148738,-0.5
2007,Springfield - MA,2.0,2.5,0.0034419996663928015,-0.07401777885109193,0.018156217643991023,0.5
2006,Springfield - MA,2.5,2.0,-0.007892208173870999,-0.06904995764046912,0.01869318750686942,-0.5
2018,Spokane - WA,2.5,2.5,-0.0025152582675217958,0.03445541751384729,0.0063565578311680845,0.0
2017,Spokane - WA,2.5,2.5,0.016470775008201603,0.070325448974967,0.013532638549804688,0.0
2016,Spokane - WA,2.5,2.5,0.007264785468578302,0.1424699122756719,0.050305318087339394,0.0
2015,Spokane - WA,2.5,2.5,0.0019035339355469028,0.11317112807929511,0.051442589610815104,0.0
2014,Spokane - WA,2.5,2.5,0.0005365908145904992,0.1074762880355119,0.034333487972617205,0.0
2013,Spokane - WA,2.5,2.5,0.0025436840951442996,0.0810100559145212,0.02366042695939551,0.0
2012,Spokane - WA,2.5,2.5,-0.0050061130896211,0.0830607466548681,0.0287193693220616,0.0
2011,Spokane - WA,2.5,2.5,0.0003853146918118,0.0534416778162122,0.0072424812242389,0.0
2010,Spokane - WA,2.5,2.5,0.0030894058290868946,0.012124875523149996,0.0003630104474723981,0.0
2009,Spokane - WA,2.5,2.5,-0.039427546784281745,-0.026412813365459392,0.0015488823410123899,0.0
2008,Spokane - WA,2.5,2.5,0.00007011136040091515,-0.09495167613029479,-0.038415255257859854,0.0
2007,Spokane - WA,2.5,2.0,0.024678180925548104,-0.13306282448768617,-0.04088882799260324,-0.5
2006,Spokane - WA,2.0,2.0,0.0225482732057571,-0.09894767912477256,-0.01120453397743403,0.0
2018,Shreveport - LA,2.5,2.5,-0.010447442531585697,0.01654286575317389,-0.011555993929505314,0.0
2017,Shreveport - LA,2.5,2.5,-0.005862781777977898,0.028672469645738594,-0.02812034077942371,0.0
2016,Shreveport - LA,2.5,2.5,-0.018277584575116627,0.06507283399999139,-0.027091760188341106,0.0
2015,Shreveport - LA,2.5,2.5,-0.021319468505680516,0.026013059996068476,-0.03571547847241152,0.0
2014,Shreveport - LA,2.5,2.5,-0.013584638014435761,-0.0010877237170934476,-0.07423052377998815,0.0
2013,Shreveport - LA,2.5,2.5,-0.006540019996464299,-0.012142286449670808,-0.0694919154047965,0.0
2012,Shreveport - LA,2.5,2.5,-0.007212606258690399,-0.011243115536868607,-0.0655844928696751,0.0
2011,Shreveport - LA,2.5,2.5,-0.00013761920854449966,-0.020735120758414306,-0.0669343173503876,0.0
2010,Shreveport - LA,2.5,2.5,0.001144773093983524,-0.037032486908137874,-0.04879435198381547,0.0
2009,Shreveport - LA,2.5,2.5,-0.0013338122516870464,-0.054291806090623215,-0.02633011038415143,0.0
2008,Shreveport - LA,2.5,2.5,-0.022287627216428497,-0.07061570549383765,-0.014079284621402717,0.0
2007,Shreveport - LA,2.5,2.5,-0.0010577728971839003,-0.12200088833644986,-0.029826891841366915,0.0
2006,Shreveport - LA,2.5,2.5,0.022843960672616903,-0.11141520362719895,-0.023672058479860418,0.0
2018,Seattle - WA,2.5,2.5,-0.0009161718189715992,-0.03163874629139932,-0.05973760597407851,0.0
2017,Seattle - WA,2.5,2.5,0.002416424453258601,0.004880977660417285,-0.05191183276474501,0.0
2016,Seattle - WA,2.5,2.5,0.017580311745405204,0.06435682947933649,-0.027807764708996006,0.0
2015,Seattle - WA,2.5,2.5,0.03225427493453031,0.041299459978938094,-0.020429078489541896,0.0
2014,Seattle - WA,2.5,2.5,0.010918388143181797,0.1364310118854046,0.06328821182250992,0.0
2013,Seattle - WA,2.5,2.5,0.013076683506369601,0.11960285641252999,0.06225322745740432,0.0
2012,Seattle - WA,2.5,2.5,0.0129179749637842,0.130587460115552,0.07624608278274551,0.0
2011,Seattle - WA,2.5,2.5,0.010917386505752798,0.1329468298852444,0.08674763329327112,0.0
2010,Seattle - WA,2.5,2.5,0.019566397415474085,0.0918465731292963,0.08008470805361871,0.0
2009,Seattle - WA,2.5,2.5,-0.053004754707217244,0.0394351348280907,0.06739683053456248,0.0
2008,Seattle - WA,2.5,2.0,0.017714449670165805,-0.053062733188271496,0.0034736876841634443,-0.5
2007,Seattle - WA,2.0,2.0,0.039398632012307706,-0.0840625426471233,0.008111453847959648,0.0
2006,Seattle - WA,2.0,2.0,0.021551664918661104,-0.05315103425085539,0.03459211089648315,0.0
2018,Scranton - PA,2.5,2.5,-0.010653737932443598,0.0584309928566218,0.0303321331739426,0.0
2017,Scranton - PA,2.5,2.0,0.0171576254069806,0.0458523741513491,-0.010940436273813199,-0.5
2016,Scranton - PA,2.0,2.5,0.0023841708898544,0.1272106314748526,0.0350460372865201,0.5
2015,Scranton - PA,2.5,2.0,0.005582120269537,0.0943434215039015,0.03261488303542151,-0.5
2014,Scranton - PA,2.0,2.0,0.0007434729486703977,0.06880000005662439,-0.004342800006270301,0.0
2013,Scranton - PA,2.0,2.0,0.0032454151660204003,0.07256328053772448,0.0152136515825988,0.0
2012,Scranton - PA,2.0,2.5,-0.0011239973828196994,0.08345418201386928,0.0291128046810628,0.5
2011,Scranton - PA,2.5,2.0,0.002351315226405897,0.05703037848323579,0.010831181891262498,-0.5
2010,Scranton - PA,2.0,2.0,0.008319312008097785,0.022560191303491586,0.010798326227813996,0.0
2009,Scranton - PA,2.0,2.0,0.0057900976389646495,-0.01442617774009701,0.013535517966374781,0.0
2008,Scranton - PA,2.0,2.5,-0.0022458075545728276,-0.03795427821576591,0.018582142656669035,0.5
2007,Scranton - PA,2.5,2.0,0.0022587208077311984,-0.07908307655900713,0.013090919936075805,-0.5
2006,Scranton - PA,2.0,2.0,-0.008011640980839698,-0.07126950702071184,0.0164736381266267,0.0
2018,Sarasota - FL,2.5,2.5,0.0011721327900887021,0.08208344955742347,0.05398458987474424,0.0
2017,Sarasota - FL,2.5,2.5,0.004046980291605003,0.164488678663969,0.10769586823880664,0.0
2016,Sarasota - FL,2.5,2.5,-0.0113232722505927,0.22606628338992588,0.13390168920159334,0.0
2015,Sarasota - FL,2.5,2.5,0.010525293648243006,0.0326491803750396,-0.029079358093440397,0.0
2014,Sarasota - FL,2.5,2.5,0.0188039429485798,0.0687132631912828,-0.004429536871611892,0.0
2013,Sarasota - FL,2.5,2.5,0.008758170530200001,0.0805747063830495,0.02322507742792381,0.0
2012,Sarasota - FL,2.5,2.5,0.006225010380148801,0.08515249250084161,0.03081111516803511,0.0
2011,Sarasota - FL,2.5,2.5,0.002651350107043999,0.07918834184855221,0.03298914525657891,0.0
2010,Sarasota - FL,2.5,2.5,0.007637683534994685,0.058725632689893205,0.046963767614215605,0.0
2009,Sarasota - FL,2.5,2.5,-0.012445835396647453,0.0161144617944955,0.044076157500967286,0.0
2008,Sarasota - FL,2.5,2.5,-0.020829590503126397,-0.0437100417166949,0.012826379155740034,0.0
2007,Sarasota - FL,2.5,2.5,-0.006494409404695001,-0.10893537837266931,-0.016761381877586363,0.0
2006,Sarasota - FL,2.5,2.5,0.0197772644460201,-0.1172239468097687,-0.029480801662430167,0.0
2018,Santa Rosa - CA,2.5,2.5,-0.024383875541388968,-0.054284216046333315,-0.08238307572901252,0.0
2017,Santa Rosa - CA,2.5,2.5,0.0324930287897587,-0.046273465402424385,-0.10306627582758668,0.0
2016,Santa Rosa - CA,2.5,2.5,0.017003659158945104,0.046985989876091414,-0.045178604312241084,0.0
2015,Santa Rosa - CA,2.5,2.5,0.041590373963117606,0.05249379620701072,-0.009234742261469267,0.0
2014,Santa Rosa - CA,2.5,2.5,0.038995627313852296,0.11760723828524342,0.044464438222348746,0.0
2013,Santa Rosa - CA,2.5,2.5,0.03435472957789901,0.16304844263941043,0.10569881368428474,0.0
2012,Santa Rosa - CA,2.5,2.5,0.0189032256603241,0.21877879613637918,0.1644374188035727,0.0
2011,Santa Rosa - CA,2.5,2.5,0.003222430590540202,0.1970468122661114,0.15084761567413812,0.0
2010,Santa Rosa - CA,2.5,2.5,0.006289120065048285,0.1488282521814108,0.1370663871057332,0.0
2009,Santa Rosa - CA,2.5,2.5,-0.020669957622885746,0.0738034375011921,0.1017651332076639,0.0
2008,Santa Rosa - CA,2.5,2.5,-0.0021324586123228073,-0.014436872601509096,0.04209954827092585,0.0
2007,Santa Rosa - CA,2.5,2.5,0.017925257794559002,-0.08656163641437892,0.005612360080704034,0.0
2006,Santa Rosa - CA,2.5,2.5,0.002104703336954103,-0.08310875293239961,0.004634392214938936,0.0
2018,Santa Barbara - CA,3.0,3.0,0.017739567905664506,0.06317131300270519,0.03507245332002598,0.0
2017,Santa Barbara - CA,3.0,3.0,0.010268457233905803,0.0974855831414458,0.04069277271628349,0.0
2016,Santa Barbara - CA,3.0,3.0,0.0039504840970039,0.1285009900778529,0.036336395889520395,0.0
2015,Santa Barbara - CA,3.0,3.0,0.025951948016882005,0.0820741034001112,0.020345564931631206,0.0
2014,Santa Barbara - CA,3.0,3.0,0.0214736796915531,0.13474589544534682,0.06160309538245211,0.0
2013,Santa Barbara - CA,3.0,3.0,0.0035915598273277005,0.136733765900135,0.07938413694500931,0.0
2012,Santa Barbara - CA,3.0,3.0,0.0003654919564724003,0.119577506199479,0.0652361288666725,0.0
2011,Santa Barbara - CA,3.0,3.0,0.0019088559783994978,0.1015323601812124,0.05533316358923911,0.0
2010,Santa Barbara - CA,3.0,3.0,0.001842311816290014,0.0650534005463123,0.0532915354706347,0.0
2009,Santa Barbara - CA,3.0,3.0,-0.023474017158150645,0.0012202035635709221,0.02918189927004271,0.0
2008,Santa Barbara - CA,3.0,2.5,0.001818631310015903,-0.07230221845209597,-0.015765797579661033,-0.5
2007,Santa Barbara - CA,2.5,3.0,0.016035634092986605,-0.10971272259205578,-0.01753872609697283,0.5
2006,Santa Barbara - CA,3.0,3.0,0.016934510320425,-0.08961172910779716,-0.0018685839604586259,0.0
2018,San Jose - CA,3.0,3.0,0.007078047841787401,-0.11769165205955504,-0.14579051174223423,0.0
2017,San Jose - CA,3.0,3.0,0.0087623223662377,-0.0648895577937364,-0.1216823682188987,0.0
2016,San Jose - CA,3.0,3.0,-0.030762885697185986,-0.0291559291332959,-0.1213205233216284,0.0
2015,San Jose - CA,3.0,3.0,0.03214562311768541,-0.07684012084454289,-0.1385686593130229,0.0
2014,San Jose - CA,3.0,3.0,0.0352350920438767,0.08023397303372631,0.007091172970831616,0.0
2013,San Jose - CA,3.0,3.0,0.0325467344373465,0.10980782862752692,0.05245819967240122,0.0
2012,San Jose - CA,3.0,3.0,0.028945468366146,0.13226826360076682,0.07792688626796032,0.0
2011,San Jose - CA,3.0,3.0,0.0280682225711644,0.14430922885984193,0.09811003226786863,0.0
2010,San Jose - CA,3.0,2.5,0.03889094782061879,0.1687030056118966,0.15694114053621902,-0.5
2009,San Jose - CA,2.5,2.5,-0.05260023288428785,0.13572476953268062,0.1636864652391524,0.0
2008,San Jose - CA,2.5,2.5,0.0009485133923590149,0.01931471943855291,0.07585114031098784,0.0
2007,San Jose - CA,2.5,2.5,0.04955018963664771,-0.04792107722908258,0.04425291926600036,0.0
2006,San Jose - CA,2.5,2.5,0.037101596593856805,-0.022885504610836473,0.06485764053650206,0.0
2018,San Francisco - CA,2.5,2.5,0.0021704733371735035,-0.19287712373957036,-0.22097598342224956,0.0
2017,San Francisco - CA,2.5,2.5,-0.009160560555756099,-0.137255255267024,-0.1940480656921863,0.0
2016,San Francisco - CA,2.5,2.5,-0.024746731272898607,-0.08009434633702041,-0.1722589405253529,0.0
2015,San Francisco - CA,2.5,2.5,0.028649780899286305,-0.11144204799737781,-0.1731705864658578,0.0
2014,San Francisco - CA,2.5,2.5,0.026901863515377,0.04667799563799049,-0.026464804424904204,0.0
2013,San Francisco - CA,2.5,2.5,0.019922370091080697,0.08116445487830778,0.0238148259231821,0.0
2012,San Francisco - CA,2.5,2.5,0.0270536355674266,0.09590810000989579,0.041566722677089295,0.0
2011,San Francisco - CA,2.5,2.5,0.022479765582829696,0.1239801153922453,0.07778091880027199,0.0
2010,San Francisco - CA,2.5,2.5,0.03706074994988738,0.13676928073167788,0.1250074156560003,0.0
2009,San Francisco - CA,2.5,2.5,-0.035793600603938144,0.10545668900012958,0.1334183847066014,0.0
2008,San Francisco - CA,2.5,2.5,0.024439062457531704,0.014186499714851298,0.07072292058728624,0.0
2007,San Francisco - CA,2.5,2.5,0.0400248160585761,-0.016934383541345698,0.07523961295373724,0.0
2006,San Francisco - CA,2.5,2.5,0.040738552808761604,0.0004676482975482024,0.08821079344488673,0.0
2018,San Diego - CA,2.5,3.0,0.004011813551187501,0.05128300082683558,0.02318414114415639,0.5
2017,San Diego - CA,3.0,3.0,0.012168604880571404,0.09115123176574698,0.034358421340584686,0.0
2016,San Diego - CA,3.0,3.0,0.013962909579277002,0.13049865278601638,0.03833405859768389,0.0
2015,San Diego - CA,3.0,3.0,0.0299599878489972,0.08461573299765579,0.022887194529175807,0.0
2014,San Diego - CA,3.0,3.0,0.016204729676246598,0.13380156415700908,0.06065876409411441,0.0
2013,San Diego - CA,3.0,2.5,0.012296305969357501,0.1336576744914054,0.0763080455362797,-0.5
2012,San Diego - CA,2.5,2.5,0.0092041902244091,0.13893391528725618,0.08459253795444971,0.0
2011,San Diego - CA,2.5,3.0,0.0033031017519534016,0.1278273198902607,0.0816281232982874,0.5
2010,San Diego - CA,3.0,2.5,-0.006642335574724715,0.0827301805466414,0.0709683154709638,-0.5
2009,San Diego - CA,2.5,2.5,0.0074258502572774505,0.0064042963407701,0.03436599204724189,0.0
2008,San Diego - CA,2.5,2.5,-0.004803183488547809,-0.0309493082441622,0.02558711262827274,0.0
2007,San Diego - CA,2.5,2.5,-0.003687457181513301,-0.08368637332471551,0.00848762317036743,0.0
2006,San Diego - CA,2.5,2.5,0.020178489387035405,-0.09214716938289351,-0.004404024235554971,0.0
2018,San Antonio - TX,2.5,2.5,-0.0022490359842776975,-0.02005324713140729,-0.04815210681408651,0.0
2017,San Antonio - TX,2.5,2.5,-0.013980383984744509,0.04509938774257901,-0.011693422682583303,0.0
2016,San Antonio - TX,2.5,2.5,-0.0106689790263772,0.0840404606163502,-0.008124133571982307,0.0
2015,San Antonio - TX,2.5,2.5,0.0053927302360535015,0.018593879871070397,-0.04313465859740961,0.0
2014,San Antonio - TX,2.5,2.5,0.0017046425491570975,0.05159728559851649,-0.021545514464378204,0.0
2013,San Antonio - TX,2.5,3.0,0.0,0.03754860274493688,-0.019801026210188807,0.5
2012,San Antonio - TX,3.0,2.5,0.007204309105873101,0.03678938710689539,-0.01755199022591111,-0.5
2011,San Antonio - TX,2.5,3.0,0.0063371234573424,0.0498318994566798,0.0036327028647065007,0.5
2010,San Antonio - TX,3.0,2.5,0.0039873265195637855,0.032400670424103696,0.0206388053484261,-0.5
2009,San Antonio - TX,2.5,2.5,0.009980399161577249,-0.008728294074535403,0.019233401631936382,0.0
2008,San Antonio - TX,2.5,2.5,0.0051419506780803065,-0.029027262628078403,0.027509158244356534,0.0
2007,San Antonio - TX,2.5,2.5,-0.0021668421104549997,-0.0595228875726461,0.03265110892243684,0.0
2006,San Antonio - TX,2.5,2.5,-0.009798120707273497,-0.0644631874412298,0.02327995770610874,0.0
2018,Salt Lake City - UT,2.5,2.5,0.00017431005835530367,0.02355229840427621,-0.004546561278402996,0.0
2017,Salt Lake City - UT,2.5,3.0,0.003338044509291701,0.08733488605916481,0.03054207563400251,0.5
