YEAR,MET_NAME,PPL_IN_RENTALS,RENTAL_UNITS,PPL_PER_RENTAL,costar_name
2011,"Los Angeles-Long Beach-Anaheim, CA",5781854.0,2126145.0,2.7194071900082073,Los Angeles - CA USA
2007,"El Paso, TX",222843.0,81741.0,2.726208389914486,El Paso - TX USA
2017,"Odessa, TX",42306.0,18426.0,2.2959947899706936,Odessa - TX USA
2020,"Anchorage, AK",99855.0,43425.0,2.299481865284974,Anchorage - AK USA
2017,"Bremerton-Silverdale, WA",79095.0,34918.0,2.2651640987456325,Bremerton - WA USA
2012,"Portland-South Portland, ME",134021.0,64888.0,2.0654204167180374,Portland - ME USA
2023,"Beckley, WV",25347.0,11665.0,2.172910415773682,
2006,"Harrisburg-Carlisle, PA",130629.0,65480.0,1.9949450213805742,Harrisburg - PA USA
2022,"Provo-Orem, UT",186516.0,64297.0,2.900850739536837,Provo - UT USA
2015,"Lawrence, KS",39629.0,19407.0,2.0419951563868706,
2007,"Blacksburg-Christiansburg-Radford, VA",58293.0,25857.0,2.2544378698224854,Blacksburg - VA USA
2013,"Waco, TX",89622.0,39526.0,2.26741891413247,Waco - TX USA
2008,"Dover, DE",35609.0,15919.0,2.2368867391167786,Dover - DE USA
2011,"Toledo, OH",208504.0,90992.0,2.291454193775277,Toledo - OH USA
2018,"Worcester, MA-CT",255685.0,119385.0,2.141684466222725,Worcester - MA USA
2020,"Monroe, LA",55205.0,24676.0,2.237194034689577,Monroe - LA USA
2011,"Monroe, MI",29301.0,11237.0,2.6075464981756697,Monroe - MI USA
2008,"Hammond, LA",40501.0,15624.0,2.5922299027137736,Hammond - LA USA
2022,"Bellingham, WA",65490.0,32955.0,1.9872553482020938,Bellingham - WA USA
2006,"Grand Junction, CO",36281.0,15659.0,2.3169423334823422,Grand Junction - CO USA
2013,"Niles-Benton Harbor, MI",37474.0,16855.0,2.2233165232868584,Niles-Benton Harbor - MI USA
2018,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",98455.0,44435.0,2.2157083380218294,
2015,"Akron, OH",209548.0,97233.0,2.15511194758981,Akron - OH USA
2011,"Salisbury, MD-DE",86757.0,33899.0,2.559279034779787,Salisbury - MD USA
2023,"Lafayette, LA",136244.0,61050.0,2.2316789516789517,Lafayette - LA USA
2007,"Anchorage, AK",126208.0,50119.0,2.518166763103813,Anchorage - AK USA
2015,"Cincinnati, OH-KY-IN",608760.0,283086.0,2.1504419151777197,Cincinnati - OH USA
2010,"Chattanooga, TN-GA",142951.0,61729.0,2.315783505321648,Chattanooga - TN USA
2019,"Coeur d'Alene, ID",45435.0,19910.0,2.282019085886489,
2011,"Michigan City-La Porte, IN",23052.0,10619.0,2.1708258781429515,Michigan City-La Porte - IN USA
2009,"Albany-Schenectady-Troy, NY",213832.0,107802.0,1.983562457097271,Albany - NY USA
2022,"St. Louis, MO-IL",731322.0,361547.0,2.022757760401829,Saint Louis - MO USA
2005,"Yuba City, CA",54868.0,20212.0,2.7146249752622205,Yuba City - CA USA
2019,"State College, PA",46230.0,23429.0,1.9731956122753853,State College - PA USA
2008,"Port St. Lucie, FL",93223.0,37051.0,2.51607244068986,Port St. Lucie - FL USA
2010,"Pensacola-Ferry Pass-Brent, FL",117896.0,51098.0,2.307252730048143,Pensacola - FL USA
2020,"East Stroudsburg, PA",38129.0,13249.0,2.877877575666088,East Stroudsburg - PA USA
2018,"Wenatchee, WA",41192.0,16276.0,2.530842958957975,
2023,"Allentown-Bethlehem-Easton, PA-NJ",237430.0,103867.0,2.2859040888828983,Lehigh Valley - PA USA
2014,"Minneapolis-St. Paul-Bloomington, MN-WI",883153.0,404753.0,2.181955414783831,Minneapolis - MN USA
2009,"Las Cruces, NM",61116.0,24459.0,2.498712130504109,Las Cruces - NM USA
2016,"Flagstaff, AZ",43600.0,18688.0,2.3330479452054793,Flagstaff - AZ USA
2013,"Vallejo-Fairfield, CA",155530.0,58141.0,2.675048588775563,Vallejo-Fairfield - CA USA
2005,"Ocean City, NJ",20354.0,9128.0,2.2298422436459244,Ocean City - NJ USA
2014,"Gulfport-Biloxi-Pascagoula, MS",113510.0,50008.0,2.269836826107823,Gulfport-Biloxi-Pascagoula - MS USA
2018,"Corpus Christi, TX",163345.0,64682.0,2.525354812776352,Corpus Christi - TX USA
2016,"Portland-South Portland, ME",121220.0,65408.0,1.8532901174168297,Portland - ME USA
2016,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",115146.0,50498.0,2.28020911719276,
2012,"Lima, OH",28481.0,12903.0,2.2073161280322404,
2014,"Houston-The Woodlands-Sugar Land, TX",2254921.0,902980.0,2.4971992735165784,Houston - TX USA
2010,"Worcester, MA-CT",236577.0,109909.0,2.152480688569635,Worcester - MA USA
2014,"Chicago-Naperville-Elgin, IL-IN-WI",2915660.0,1229942.0,2.3705670673901698,Chicago - IL USA
2007,"East Stroudsburg, PA",36943.0,13600.0,2.7163970588235293,East Stroudsburg - PA USA
2016,"Lawrence, KS",41995.0,23379.0,1.796270156978485,
2013,"Decatur, IL",30093.0,13271.0,2.26757591741391,Decatur - IL USA
2011,"Knoxville, TN",242392.0,113746.0,2.130993617357973,Knoxville - TN USA
2010,"Yuba City, CA",67027.0,22164.0,3.0241382421945495,Yuba City - CA USA
2007,"York-Hanover, PA",77554.0,36920.0,2.100595882990249,York - PA USA
2011,"Rocky Mount, NC",49717.0,21324.0,2.3315044081785783,Rocky Mount - NC USA
2014,"Rocky Mount, NC",54375.0,22155.0,2.4542992552471223,Rocky Mount - NC USA
2012,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",121221.0,51440.0,2.3565513219284604,
2022,"Bloomington, IN",53297.0,28754.0,1.8535508103220422,Bloomington - IN USA
2016,"Miami-Fort Lauderdale-West Palm Beach, FL",2144954.0,871669.0,2.4607436997300582,Miami - FL USA
2013,"Cleveland-Elyria, OH",615631.0,296941.0,2.0732435062857606,Cleveland - OH USA
2010,"Flagstaff, AZ",46712.0,16928.0,2.7594517958412097,Flagstaff - AZ USA
2010,"Las Vegas-Henderson-Paradise, NV",811662.0,314828.0,2.5781124931708743,Las Vegas - NV USA
2005,"Muskegon, MI",23495.0,12360.0,1.9008899676375404,Muskegon - MI USA
2010,"Spokane-Spokane Valley, WA",156350.0,68746.0,2.2743141419137114,Spokane - WA USA
2016,"Lynchburg, VA",66835.0,28918.0,2.3111902621204785,Lynchburg - VA USA
2018,"Lansing-East Lansing, MI",141068.0,66439.0,2.123270970363792,Lansing - MI USA
2021,"Niles-Benton Harbor, MI",39764.0,18497.0,2.149754014164459,Niles-Benton Harbor - MI USA
2019,"Jefferson City, MO",44957.0,18930.0,2.3749075541468567,
2006,"Dallas-Fort Worth-Arlington, TX",1790841.0,755286.0,2.3710766517584068,Dallas-Fort Worth - TX USA
2009,"San Angelo, TX",34077.0,14715.0,2.3158002038735983,San Angelo - TX USA
2016,"Chico, CA",82325.0,35116.0,2.3443729354140563,Chico - CA USA
2023,"Pueblo, CO",47069.0,19446.0,2.4204977887483285,Pueblo - CO USA
2023,"Bridgeport-Stamford-Norwalk, CT",286595.0,127181.0,2.2534419449446066,Stamford - CT USA
2009,"Iowa City, IA",40287.0,21499.0,1.873901111679613,Iowa City - IA USA
2018,"Yuma, AZ",75718.0,26414.0,2.866585901415916,Yuma - AZ USA
2007,"Albuquerque, NM",222254.0,99705.0,2.229115891881049,Albuquerque - NM USA
2011,"Trenton, NJ",102483.0,43738.0,2.3431112533723537,Trenton - NJ USA
2022,"Little Rock-North Little Rock-Conway, AR",225836.0,115130.0,1.9615738730131156,Little Rock - AR USA
2018,"Baton Rouge, LA",211625.0,94535.0,2.238588882424499,Baton Rouge - LA USA
2016,"Punta Gorda, FL",37458.0,17006.0,2.2026343643419968,Punta Gorda - FL USA
2015,"Wenatchee, WA",31201.0,12464.0,2.5032894736842106,
2010,"Stockton-Lodi, CA",289448.0,90440.0,3.200442282176028,Stockton - CA USA
2022,"Anniston-Oxford-Jacksonville, AL",27496.0,13225.0,2.079092627599244,Anniston-Oxford - AL USA
2018,"Bakersfield, CA",346282.0,115401.0,3.0006845694578037,Bakersfield - CA USA
2020,"Fort Wayne, IN",93450.0,44376.0,2.105868036776636,Fort Wayne - IN USA
2012,"Denver-Aurora-Lakewood, CO",900985.0,389701.0,2.311990474748589,Denver - CO USA
2014,"Memphis, TN-MS-AR",445639.0,182713.0,2.4390109078171776,Memphis - TN USA
2005,"Jackson, TN",35100.0,14652.0,2.3955773955773956,Jackson - TN USA
2009,"Yuma, AZ",64913.0,22288.0,2.912464106245513,Yuma - AZ USA
2009,"Davenport-Moline-Rock Island, IA-IL",89694.0,45464.0,1.972857645609713,Davenport - IA USA
2016,"Spokane-Spokane Valley, WA",203386.0,84798.0,2.3984763791598858,Spokane - WA USA
2013,"Nashville-Davidson--Murfreesboro--Franklin, TN",553213.0,240336.0,2.301831602423274,Nashville - TN USA
2022,"Bakersfield, CA",331752.0,112447.0,2.950296584168542,Bakersfield - CA USA
2023,"Coeur d'Alene, ID",47362.0,19783.0,2.3940757215791337,
2017,"Boise City, ID",201862.0,85286.0,2.366883193021129,Boise - ID USA
2011,"Portland-Vancouver-Hillsboro, OR-WA",805858.0,348250.0,2.314021536252692,Portland - OR USA
2018,"Asheville, NC",134487.0,67807.0,1.983379297122716,
2009,"Pittsburgh, PA",562316.0,292756.0,1.920766781893454,Pittsburgh - PA USA
2016,"Bloomington, IN",50798.0,24313.0,2.0893349237033685,Bloomington - IN USA
2018,"Niles-Benton Harbor, MI",40191.0,18618.0,2.158717370286819,Niles-Benton Harbor - MI USA
2019,"Fort Collins, CO",107148.0,49416.0,2.168285575522098,Fort Collins - CO USA
2005,"Bridgeport-Stamford-Norwalk, CT",201218.0,90384.0,2.226256859621172,Stamford - CT USA
2015,"Springfield, IL",58628.0,27216.0,2.1541740152851263,Springfield - IL USA
2018,"Columbia, MO",79850.0,33385.0,2.391792721282013,Columbia - MO USA
2005,"Vallejo-Fairfield, CA",116701.0,45530.0,2.563167142543378,Vallejo-Fairfield - CA USA
2018,"Urban Honolulu, HI",364547.0,138710.0,2.628123422968784,Honolulu - HI USA
2015,"Allentown-Bethlehem-Easton, PA-NJ",240148.0,99012.0,2.4254433806003313,Lehigh Valley - PA USA
2006,"York-Hanover, PA",90169.0,38845.0,2.3212511262710773,York - PA USA
2013,"Toledo, OH",196725.0,95465.0,2.060702875399361,Toledo - OH USA
2016,"Raleigh, NC",412879.0,180040.0,2.2932626083092646,Raleigh - NC USA
2017,"San Diego-Carlsbad, CA",1376703.0,524139.0,2.626599051015093,San Diego - CA USA
2021,"Bremerton-Silverdale, WA",76423.0,34068.0,2.2432487965245977,Bremerton - WA USA
2019,"Kankakee, IL",25474.0,12694.0,2.006774854261856,Kankakee - IL USA
2005,"Greenville, NC",54069.0,25356.0,2.132394699479413,Greenville - NC USA
2006,"Salisbury, MD-DE",76608.0,32087.0,2.3875089600149595,Salisbury - MD USA
2009,"Boston-Cambridge-Newton, MA-NH",1316402.0,633946.0,2.0765207131206758,Boston - MA USA
2010,"Youngstown-Warren-Boardman, OH-PA",130595.0,62628.0,2.085249409209938,Youngstown - OH USA
2018,"Shreveport-Bossier City, LA",139560.0,63420.0,2.2005676442762536,Shreveport - LA USA
2023,"Prescott, AZ",56636.0,27653.0,2.0480960474451235,Prescott - AZ USA
2017,"Santa Rosa, CA",186836.0,73396.0,2.5455883154395336,Santa Rosa - CA USA
2018,"Laredo, TX",96732.0,29209.0,3.3117189907220377,Laredo - TX USA
2014,"Iowa City, IA",49011.0,21823.0,2.2458415433258487,Iowa City - IA USA
2017,"Decatur, IL",26301.0,11878.0,2.214261660212157,Decatur - IL USA
2008,"Shreveport-Bossier City, LA",128362.0,56448.0,2.273986678004535,Shreveport - LA USA
2022,"Odessa, TX",55542.0,23367.0,2.376941841057902,Odessa - TX USA
2007,"Nashville-Davidson--Murfreesboro--Franklin, TN",404543.0,184828.0,2.1887538684614887,Nashville - TN USA
2019,"Syracuse, NY",177287.0,86011.0,2.061213100649917,Syracuse - NY USA
2005,"Racine, WI",48740.0,21438.0,2.2735329788226513,Racine - WI USA
2017,"Winston-Salem, NC",190546.0,82350.0,2.3138554948391015,Winston-Salem - NC USA
2022,"Akron, OH",189205.0,92843.0,2.037902695949075,Akron - OH USA
2023,"Hartford-West Hartford-East Hartford, CT",300994.0,155766.0,1.9323472388069283,Hartford - CT USA
2009,"Greenville, NC",67533.0,32408.0,2.0838373241175017,Greenville - NC USA
2007,"Indianapolis-Carmel-Anderson, IN",447534.0,212607.0,2.1049824323752278,Indianapolis - IN USA
2015,"Bloomington, IN",50276.0,24804.0,2.026931140138687,Bloomington - IN USA
2015,"Visalia-Porterville, CA",201283.0,60791.0,3.311065782763896,Visalia - CA USA
2023,"Lebanon, PA",38588.0,16910.0,2.2819633353045536,Lebanon - PA USA
2017,"Chico, CA",91262.0,37407.0,2.439703798754244,Chico - CA USA
2018,"Lawrence, KS",46687.0,23021.0,2.0280178967030102,
2011,"Alexandria, LA",33817.0,14986.0,2.256572801281196,Alexandria - LA USA
2020,"Bismarck, ND",34410.0,16730.0,2.056784219964136,
2007,"Dover, DE",37386.0,17247.0,2.1676813358845015,Dover - DE USA
2011,"Sacramento--Roseville--Arden-Arcade, CA",791839.0,313527.0,2.525584718381511,Sacramento - CA USA
2012,"Buffalo-Cheektowaga-Niagara Falls, NY",322077.0,158506.0,2.031954626323294,Buffalo - NY USA
2019,"Fayetteville-Springdale-Rogers, AR-MO",174934.0,73804.0,2.370250934908677,Northwest Arkansas - AR USA
2014,"Gadsden, AL",29678.0,12362.0,2.4007442161462547,Gadsden - AL USA
2009,"Hickory-Lenoir-Morganton, NC",77628.0,35704.0,2.1742101725296887,Hickory - NC USA
2006,"Gainesville, FL",89551.0,43540.0,2.056752411575563,Gainesville - FL USA
2007,"Rochester, NY",248702.0,121434.0,2.0480425580974027,Rochester - NY USA
2023,"Goldsboro, NC",49001.0,19241.0,2.5466971571124164,Goldsboro - NC USA
2017,"Waco, TX",87382.0,37932.0,2.3036486343983973,Waco - TX USA
2005,"Lincoln, NE",82473.0,41055.0,2.008841797588601,Lincoln - NE USA
2014,"Wichita, KS",190983.0,79126.0,2.4136566994413973,Wichita - KS USA
2023,"Santa Rosa, CA",161330.0,68106.0,2.368807447214636,Santa Rosa - CA USA
2022,"Anchorage, AK",122380.0,54909.0,2.2287785244677556,Anchorage - AK USA
2005,"San Angelo, TX",28745.0,13353.0,2.1526997678424324,San Angelo - TX USA
2005,"Farmington, NM",22012.0,8158.0,2.698210345672959,Farmington - NM USA
2014,"Santa Rosa, CA",195952.0,80104.0,2.446219914111655,Santa Rosa - CA USA
2020,"Gainesville, FL",89089.0,49270.0,1.808179419525066,Gainesville - FL USA
2016,"Riverside-San Bernardino-Ontario, CA",1598638.0,522232.0,3.0611643867093554,Inland Empire - CA USA
2020,"Waco, TX",74358.0,33786.0,2.2008524240809804,Waco - TX USA
2019,"East Stroudsburg, PA",35799.0,14644.0,2.4446189565692436,East Stroudsburg - PA USA
2006,"Madera, CA",55878.0,15932.0,3.5072809440120514,Madera - CA USA
2009,"Brownsville-Harlingen, TX",123709.0,39275.0,3.1498154042011457,Brownsville-Harlingen - TX USA
2005,"Gainesville, FL",96891.0,47009.0,2.0611159565189645,Gainesville - FL USA
2012,"Oshkosh-Neenah, WI",50456.0,23342.0,2.1615971210693172,
2009,"Denver-Aurora-Lakewood, CO",753043.0,336942.0,2.2349336087516547,Denver - CO USA
2008,"Niles-Benton Harbor, MI",35768.0,17243.0,2.0743490111929477,Niles-Benton Harbor - MI USA
2016,"Corpus Christi, TX",172753.0,68444.0,2.5240050260066624,Corpus Christi - TX USA
2013,"La Crosse-Onalaska, WI-MN",36633.0,17132.0,2.1382792435208966,La Crosse-Onalaska - WI USA
2020,"Colorado Springs, CO",198390.0,86028.0,2.3061096387222766,Colorado Springs - CO USA
2007,"Springfield, OH",34609.0,14936.0,2.317153186930905,Springfield - OH USA
2011,"Harrisburg-Carlisle, PA",156679.0,71424.0,2.1936463933691757,Harrisburg - PA USA
2011,"Modesto, CA",203061.0,69596.0,2.9177107879763207,Modesto - CA USA
2023,"Bloomington, IN",56634.0,30281.0,1.870281694792114,Bloomington - IN USA
2022,"Punta Gorda, FL",32167.0,14869.0,2.163360010760643,Punta Gorda - FL USA
2009,"Flagstaff, AZ",44995.0,18958.0,2.3734043675493197,Flagstaff - AZ USA
2017,"North Port-Sarasota-Bradenton, FL",184481.0,84268.0,2.1892177338966157,Sarasota - FL USA
2010,"Prescott, AZ",67392.0,28075.0,2.4004274265360643,Prescott - AZ USA
2011,"Auburn-Opelika, AL",53418.0,22527.0,2.371287787987748,Auburn-Opelika - AL USA
2007,"Altoona, PA",32052.0,14908.0,2.1499865843842234,Altoona - PA USA
2014,"Fresno, CA",448867.0,143921.0,3.118842976355084,Fresno - CA USA
2008,"Burlington-South Burlington, VT",52268.0,24041.0,2.174119213011106,Burlington - VT USA
2007,"Bangor, ME",34404.0,18910.0,1.8193548387096774,Bangor - ME USA
2012,"Hanford-Corcoran, CA",64948.0,20249.0,3.207467035409156,Hanford-Corcoran - CA USA
2023,"Sebastian-Vero Beach, FL",33419.0,14965.0,2.2331440026729035,
2007,"Los Angeles-Long Beach-Anaheim, CA",5304332.0,1985777.0,2.6711619683378345,Los Angeles - CA USA
2005,"Allentown-Bethlehem-Easton, PA-NJ",171425.0,80217.0,2.1370158445217347,Lehigh Valley - PA USA
2006,"Montgomery, AL",96314.0,41687.0,2.3104085206419267,Montgomery - AL USA
2009,"Seattle-Tacoma-Bellevue, WA",1129639.0,515869.0,2.1897788004318928,Seattle - WA USA
2006,"Sacramento--Roseville--Arden-Arcade, CA",663193.0,272381.0,2.434799049860306,Sacramento - CA USA
2007,"San Jose-Sunnyvale-Santa Clara, CA",581208.0,227882.0,2.550477878902239,San Jose - CA USA
2022,"Cleveland-Elyria, OH",553431.0,294522.0,1.8790820380141382,Cleveland - OH USA
2006,"Erie, PA",70406.0,34449.0,2.0437748555836164,Erie - PA USA
2021,"Charlotte-Concord-Gastonia, NC-SC",759195.0,355285.0,2.1368619558945636,Charlotte - NC USA
2022,"Johnson City, TN",65112.0,29733.0,2.1898900211885786,
2013,"Bloomington, IN",49620.0,26151.0,1.8974417804290467,Bloomington - IN USA
2017,"Pittsburgh, PA",561634.0,296784.0,1.8923998598307186,Pittsburgh - PA USA
2012,"Bloomington, IL",49991.0,22669.0,2.2052582822356523,Bloomington - IL USA
2014,"Ann Arbor, MI",112013.0,54926.0,2.0393438444452534,Ann Arbor - MI USA
